issue_date,target_ts,y_true,y_tso,lstm_p10,lstm_p50,lstm_p90,xgb_p10,xgb_p50,xgb_p90
2025-06-25,2025-06-25 07:00:00+00:00,15032.89,15195.25,14548.559387207031,14694.988708496094,15484.161590576172,14399.884643554688,14830.843200683594,15404.676681518555
2025-06-25,2025-06-25 07:15:00+00:00,15001.21,15287.5,14595.529235839844,14760.925109863281,15559.696350097656,14486.086181640625,14890.066162109375,15514.230880737305
2025-06-25,2025-06-25 07:30:00+00:00,14999.02,15395.75,14662.147399902344,14841.325317382812,15656.15249633789,14534.304321289062,14980.002136230469,15633.266006469727
2025-06-25,2025-06-25 07:45:00+00:00,15055.52,15421.75,14649.759582519531,14840.809692382812,15673.05679321289,14563.233642578125,15001.912292480469,15686.050354003906
2025-06-25,2025-06-25 08:00:00+00:00,14833.21,15441.0,14617.854919433594,14827.395935058594,15695.106048583984,14497.728332519531,14913.097534179688,15569.972183227539
2025-06-25,2025-06-25 08:15:00+00:00,14824.84,15398.5,14525.022705078125,14768.274536132812,15641.845184326172,14511.917236328125,14884.284484863281,15641.216613769531
2025-06-25,2025-06-25 08:30:00+00:00,14819.75,15547.75,14631.576477050781,14899.853088378906,15784.250854492188,14667.182800292969,15043.06039428711,15804.388885498047
2025-06-25,2025-06-25 08:45:00+00:00,14832.05,15552.5,14600.447204589844,14889.028747558594,15782.950775146484,14665.917236328125,15050.288970947266,15831.981719970703
2025-06-25,2025-06-25 09:00:00+00:00,14872.53,15536.0,14543.900390625,14854.750183105469,15759.628997802734,14575.61669921875,15065.067901611328,15914.251983642578
2025-06-25,2025-06-25 09:15:00+00:00,14946.93,15613.75,14583.393798828125,14930.660339355469,15823.822021484375,14653.36669921875,15134.11831665039,15990.631439208984
2025-06-25,2025-06-25 09:30:00+00:00,15033.33,15640.25,14580.280395507812,14955.321533203125,15837.913482666016,14654.329833984375,15147.394439697266,16031.14193725586
2025-06-25,2025-06-25 09:45:00+00:00,15034.56,15516.25,14433.071655273438,14831.999572753906,15703.071075439453,14518.974609375,15023.394439697266,15893.434814453125
2025-06-25,2025-06-25 10:00:00+00:00,14841.58,15473.5,14369.385131835938,14793.094482421875,15670.335418701172,14515.593566894531,14938.953918457031,15808.735168457031
2025-06-25,2025-06-25 10:15:00+00:00,14747.87,15417.5,14292.049926757812,14756.301940917969,15604.968688964844,14404.775024414062,14930.208770751953,15809.432525634766
2025-06-25,2025-06-25 10:30:00+00:00,14771.83,15427.75,14287.826171875,14780.494934082031,15609.980407714844,14484.582153320312,14923.613494873047,15702.045928955078
2025-06-25,2025-06-25 10:45:00+00:00,14787.98,15403.75,14254.24853515625,14768.094116210938,15582.900085449219,14444.315673828125,14916.458770751953,15790.896881103516
2025-06-25,2025-06-25 11:00:00+00:00,14686.56,15393.25,14244.526611328125,14776.987365722656,15557.978637695312,14481.664733886719,14863.820922851562,15678.094696044922
2025-06-25,2025-06-25 11:15:00+00:00,14648.86,15362.75,14219.2607421875,14764.538452148438,15518.940002441406,14394.799987792969,14855.954010009766,15731.2626953125
2025-06-25,2025-06-25 11:30:00+00:00,14587.8,15225.25,14092.191528320312,14644.83642578125,15376.519653320312,14317.86279296875,14728.379669189453,15578.654083251953
2025-06-25,2025-06-25 11:45:00+00:00,14546.19,15120.5,14000.079711914062,14556.772705078125,15271.142639160156,14173.0087890625,14614.828216552734,15500.975463867188
2025-06-25,2025-06-25 12:00:00+00:00,14625.52,15109.0,14001.261474609375,14567.906433105469,15275.912628173828,14231.081115722656,14626.71469116211,15445.591857910156
2025-06-25,2025-06-25 12:15:00+00:00,14645.02,15008.75,13916.72119140625,14496.431518554688,15183.467834472656,14149.421325683594,14563.942596435547,15345.341857910156
2025-06-25,2025-06-25 12:30:00+00:00,14673.72,14906.25,13831.64599609375,14418.89535522461,15090.862060546875,14074.683715820312,14467.857025146484,15257.43472290039
2025-06-25,2025-06-25 12:45:00+00:00,14727.35,14861.75,13805.367553710938,14396.187774658203,15056.72427368164,14004.646850585938,14379.561737060547,15198.341857910156
2025-06-25,2025-06-25 13:00:00+00:00,14842.18,14776.75,13741.067749023438,14354.749633789062,14964.086944580078,13897.4384765625,14390.202423095703,15247.410064697266
2025-06-25,2025-06-25 13:15:00+00:00,14727.21,14732.0,13732.176452636719,14338.142974853516,14932.825622558594,13867.45263671875,14333.613555908203,15228.128784179688
2025-06-25,2025-06-25 13:30:00+00:00,14579.78,14649.75,13684.894836425781,14283.713562011719,14864.831359863281,13807.075866699219,14264.875366210938,15145.878784179688
2025-06-25,2025-06-25 13:45:00+00:00,14478.45,14569.75,13637.449340820312,14229.232330322266,14799.439575195312,13727.509216308594,14230.009307861328,15022.593078613281
2025-06-25,2025-06-25 14:00:00+00:00,14560.24,14586.75,13679.888793945312,14280.922668457031,14832.5908203125,13715.285705566406,14350.372375488281,15034.477264404297
2025-06-25,2025-06-25 14:15:00+00:00,14428.88,14507.25,13631.123962402344,14229.37564086914,14773.114807128906,13666.926330566406,14200.763946533203,14959.302642822266
2025-06-25,2025-06-25 14:30:00+00:00,14469.17,14437.25,13588.913940429688,14184.834106445312,14721.769897460938,13570.400207519531,14164.906341552734,14908.329772949219
2025-06-25,2025-06-25 14:45:00+00:00,14482.28,14320.75,13498.236694335938,14092.16372680664,14621.8330078125,13454.396606445312,14101.65249633789,14855.842712402344
2025-06-25,2025-06-25 15:00:00+00:00,14609.17,14560.0,13752.732788085938,14364.424407958984,14881.039489746094,13833.991882324219,14459.576042175293,15126.585998535156
2025-06-25,2025-06-25 15:15:00+00:00,14479.84,14496.75,13716.501098632812,14324.718353271484,14844.348114013672,13785.646545410156,14457.98613357544,15080.704284667969
2025-06-25,2025-06-25 15:30:00+00:00,14675.03,14522.25,13766.166442871094,14370.915802001953,14893.322967529297,13991.865478515625,14483.625644683838,15088.811401367188
2025-06-25,2025-06-25 15:45:00+00:00,14654.67,14522.0,13787.994934082031,14388.803939819336,14912.63363647461,14024.305389404297,14493.71007156372,15104.364562988281
2025-06-25,2025-06-25 16:00:00+00:00,14686.72,14519.75,13802.337219238281,14408.736068725586,14939.147888183594,14033.21957397461,14471.612636566162,15111.745300292969
2025-06-25,2025-06-25 16:15:00+00:00,14740.08,14658.75,13965.039611816406,14561.655815124512,15106.657165527344,14163.322631835938,14565.162132263184,15240.080688476562
2025-06-25,2025-06-25 16:30:00+00:00,14712.36,14636.75,13964.146789550781,14553.636688232422,15109.37109375,14164.164489746094,14571.471000671387,15219.320068359375
2025-06-25,2025-06-25 16:45:00+00:00,14737.13,14628.75,13975.126953125,14557.992980957031,15121.938568115234,14183.440307617188,14539.318733215332,15201.949096679688
2025-06-25,2025-06-25 17:00:00+00:00,14953.76,14683.5,14023.762023925781,14610.07942199707,15218.582153320312,14482.394256591797,14721.983989715576,15381.760375976562
2025-06-25,2025-06-25 17:15:00+00:00,14761.82,14679.0,14023.154235839844,14610.613487243652,15247.851013183594,14459.844970703125,14601.585227966309,15306.437927246094
2025-06-25,2025-06-25 17:30:00+00:00,14619.63,14639.75,13986.45947265625,14575.306266784668,15236.646789550781,14438.657669067383,14582.916446685791,15296.706237792969
2025-06-25,2025-06-25 17:45:00+00:00,14583.64,14519.0,13868.161315917969,14459.458229064941,15138.076416015625,14281.617202758789,14446.649291992188,15088.694580078125
2025-06-25,2025-06-25 18:00:00+00:00,14708.39,14426.75,13795.364440917969,14376.189533233643,15057.783874511719,14345.615516662598,14555.516220092773,15191.931396484375
2025-06-25,2025-06-25 18:15:00+00:00,14633.5,14288.25,13674.759826660156,14245.02904510498,14945.920104980469,14218.744758605957,14379.36222076416,15050.723083496094
2025-06-25,2025-06-25 18:30:00+00:00,14418.69,14154.25,13555.487548828125,14120.80447769165,14833.163818359375,14065.693069458008,14285.854690551758,14908.349792480469
2025-06-25,2025-06-25 18:45:00+00:00,14162.16,14009.5,13422.64453125,13986.889659881592,14704.482055664062,13757.865417480469,14012.305611610413,14665.598327636719
2025-06-25,2025-06-25 19:00:00+00:00,13984.43,13827.75,13219.728698730469,13794.234516143799,14538.917419433594,13613.449447631836,13908.275489807129,14559.067626953125
2025-06-25,2025-06-25 19:15:00+00:00,13800.7,13675.75,13067.069091796875,13639.960723876953,14400.837646484375,13461.449447631836,13732.831134796143,14407.067626953125
2025-06-25,2025-06-25 19:30:00+00:00,13605.38,13500.25,12890.191040039062,13465.282485961914,14235.056396484375,13248.615417480469,13571.804946899414,14231.567626953125
2025-06-25,2025-06-25 19:45:00+00:00,13502.04,13339.75,12729.183410644531,13308.34111404419,14080.608825683594,13186.422439575195,13452.341171264648,14100.324768066406
2025-06-25,2025-06-25 20:00:00+00:00,13429.64,13158.75,12549.954406738281,13120.673336029053,13899.790405273438,13011.040344238281,13356.317947387695,13926.768737792969
2025-06-25,2025-06-25 20:15:00+00:00,13291.07,12961.75,12357.686950683594,12921.238502502441,13704.6611328125,12821.462768554688,13159.040985107422,13717.324645996094
2025-06-25,2025-06-25 20:30:00+00:00,13092.96,12740.25,12139.186584472656,12702.097034454346,13482.409729003906,12599.282348632812,12953.624221801758,13495.824645996094
2025-06-25,2025-06-25 20:45:00+00:00,12895.57,12491.75,11892.727661132812,12460.024221420288,13231.167358398438,12346.579620361328,12740.582992553711,13247.324645996094
2025-06-25,2025-06-25 21:00:00+00:00,12540.68,12275.5,11715.091369628906,12251.269273757935,13008.306274414062,12123.488037109375,12479.844589233398,13034.623229980469
2025-06-25,2025-06-25 21:15:00+00:00,12347.85,12131.0,11587.08154296875,12120.915670394897,12868.549499511719,11957.414794921875,12364.474868774414,12871.888610839844
2025-06-25,2025-06-25 21:30:00+00:00,12133.3,11906.0,11374.951354980469,11912.911235809326,12644.467041015625,11755.977645874023,12147.857528686523,12648.374328613281
2025-06-25,2025-06-25 21:45:00+00:00,11959.36,11755.0,11235.020202636719,11779.502822875977,12490.170654296875,11596.64826965332,11965.364227294922,12505.410949707031
2025-07-02,2025-07-01 22:00:00+00:00,12138.77,11609.5,11425.60986328125,11650.275428771973,12575.236022949219,11422.9658203125,11694.536926269531,12332.49560546875
2025-07-02,2025-07-01 22:15:00+00:00,12035.96,11490.25,11249.049499511719,11469.570846557617,12324.308349609375,11245.034088134766,11595.743942260742,12207.320190429688
2025-07-02,2025-07-01 22:30:00+00:00,11910.17,11363.75,11080.833129882812,11313.652614593506,12074.888916015625,11139.846969604492,11466.502243041992,12019.515441894531
2025-07-02,2025-07-01 22:45:00+00:00,11779.76,11283.5,10977.412567138672,11235.057224273682,11902.099975585938,11065.93441772461,11382.549407958984,11943.850402832031
2025-07-02,2025-07-01 23:00:00+00:00,11625.14,11224.25,10905.977294921875,11180.833534240723,11769.5380859375,10935.940643310547,11292.992294311523,11853.171203613281
2025-07-02,2025-07-01 23:15:00+00:00,11655.06,11119.0,10799.850891113281,11088.803415298462,11612.969146728516,10832.029693603516,11227.79931640625,11764.315673828125
2025-07-02,2025-07-01 23:30:00+00:00,11577.95,11054.75,10740.135223388672,11039.480871200562,11507.921813964844,10742.401397705078,11124.247482299805,11702.06005859375
2025-07-02,2025-07-01 23:45:00+00:00,11486.81,11001.0,10693.20541381836,10999.749645233154,11422.275970458984,10688.651397705078,11117.292373657227,11648.31005859375
2025-07-02,2025-07-02 00:00:00+00:00,11404.4,10949.75,10636.446807861328,10945.098087310791,11342.841735839844,10658.461944580078,11046.334701538086,11603.188232421875
2025-07-02,2025-07-02 00:15:00+00:00,11363.38,10881.75,10569.423553466797,10875.261781692505,11260.500183105469,10590.461944580078,10957.778076171875,11517.467041015625
2025-07-02,2025-07-02 00:30:00+00:00,11335.99,10858.75,10548.169860839844,10851.412643432617,11228.073059082031,10563.465850830078,10914.145946502686,11467.157104492188
2025-07-02,2025-07-02 00:45:00+00:00,11401.3,10939.5,10631.535339355469,10930.527000427246,11302.48892211914,10644.215850830078,10970.135744094849,11539.027648925781
2025-07-02,2025-07-02 01:00:00+00:00,11328.1,10859.25,10540.56234741211,10837.968143463135,11217.2841796875,10563.164825439453,10878.912033081055,11415.900695800781
2025-07-02,2025-07-02 01:15:00+00:00,11296.68,10842.75,10519.429809570312,10810.597595214844,11202.702178955078,10588.281463623047,10876.718116760254,11371.871826171875
2025-07-02,2025-07-02 01:30:00+00:00,11317.28,10854.25,10526.975891113281,10813.192588806152,11216.915435791016,10557.813018798828,10853.607991218567,11386.982788085938
2025-07-02,2025-07-02 01:45:00+00:00,11310.5,10890.5,10559.616455078125,10841.748733520508,11256.30288696289,10606.606536865234,10830.272232055664,11375.389373779297
2025-07-02,2025-07-02 02:00:00+00:00,11321.09,10954.25,10611.632354736328,10891.454917907715,11322.458312988281,10651.627410888672,10880.875923156738,11432.534973144531
2025-07-02,2025-07-02 02:15:00+00:00,11312.48,11073.0,10723.74072265625,10996.386367797852,11447.39208984375,10751.197967529297,11047.001686096191,11634.427062988281
2025-07-02,2025-07-02 02:30:00+00:00,11425.5,11153.5,10797.938903808594,11064.66535949707,11533.266632080078,10832.05599975586,11124.934112548828,11703.244384765625
2025-07-02,2025-07-02 02:45:00+00:00,11505.55,11337.75,10977.177276611328,11236.94662475586,11721.469482421875,10972.509185791016,11262.73558807373,11787.960876464844
2025-07-02,2025-07-02 03:00:00+00:00,11785.11,11525.75,11153.111907958984,11410.366432189941,11912.820983886719,11200.027130126953,11437.191673278809,11970.669128417969
2025-07-02,2025-07-02 03:15:00+00:00,11900.87,11584.0,11202.113494873047,11453.87939453125,11977.566864013672,11314.975189208984,11585.351527929306,12260.362609863281
2025-07-02,2025-07-02 03:30:00+00:00,12224.85,11616.75,11226.389923095703,11473.64973449707,12015.390075683594,11304.619567871094,11647.375671386719,12268.229858398438
2025-07-02,2025-07-02 03:45:00+00:00,12582.76,12082.75,11687.913757324219,11923.688720703125,12483.380584716797,11677.809844970703,12102.012739181519,12679.879211425781
2025-07-02,2025-07-02 04:00:00+00:00,13261.01,12539.25,12137.814208984375,12358.033172607422,12939.275756835938,12258.181335449219,12589.627849578857,13242.603393554688
2025-07-02,2025-07-02 04:15:00+00:00,13649.16,12940.0,12527.258026123047,12734.606079101562,13339.823822021484,12794.440826416016,12997.477420806885,13648.46044921875
2025-07-02,2025-07-02 04:30:00+00:00,14061.67,13345.0,12920.865783691406,13111.3291015625,13742.406433105469,13199.701950073242,13398.245998382568,14054.3896484375
2025-07-02,2025-07-02 04:45:00+00:00,14377.25,13663.25,13226.11148071289,13398.836120605469,14056.304809570312,13386.580444335938,13736.978805541992,14358.526428222656
2025-07-02,2025-07-02 05:00:00+00:00,14681.46,14003.5,13547.055572509766,13708.142150878906,14393.629699707031,13773.943725585938,14073.469223022461,14704.473449707031
2025-07-02,2025-07-02 05:15:00+00:00,15010.45,14404.0,13926.641784667969,14077.072082519531,14784.826202392578,14159.842102050781,14501.306106567383,15107.845581054688
2025-07-02,2025-07-02 05:30:00+00:00,15298.47,14714.0,14215.049591064453,14353.999206542969,15085.785247802734,14437.138732910156,14753.351894378662,15428.402526855469
2025-07-02,2025-07-02 05:45:00+00:00,15466.21,14955.75,14434.294677734375,14563.135192871094,15318.385528564453,14653.711212158203,14998.59852218628,15670.152526855469
2025-07-02,2025-07-02 06:00:00+00:00,15490.32,15205.5,14651.450500488281,14774.877349853516,15567.220092773438,14882.844909667969,15217.455717086792,15901.108581542969
2025-07-02,2025-07-02 06:15:00+00:00,15701.58,15341.75,14749.743347167969,14880.740142822266,15691.655883789062,14898.7177734375,15317.003849029541,15949.172973632812
2025-07-02,2025-07-02 06:30:00+00:00,15728.99,15594.75,14966.930053710938,15101.78500366211,15935.996795654297,15099.199188232422,15502.71516418457,16115.280090332031
2025-07-02,2025-07-02 06:45:00+00:00,15720.31,15633.75,14971.261962890625,15110.243896484375,15967.871826171875,15092.641235351562,15523.29012298584,16062.73794555664
2025-07-02,2025-07-02 07:00:00+00:00,15396.81,15692.25,14976.54150390625,15128.344909667969,16036.65444946289,15061.448791503906,15404.050537109375,15928.316452026367
2025-07-02,2025-07-02 07:15:00+00:00,15497.1,15694.25,14925.633728027344,15105.031188964844,16034.374694824219,14978.539978027344,15407.479797363281,15933.750411987305
2025-07-02,2025-07-02 07:30:00+00:00,15480.26,15849.75,15034.814453125,15234.258178710938,16188.161987304688,15096.700561523438,15521.10107421875,15965.072799682617
2025-07-02,2025-07-02 07:45:00+00:00,15561.73,15870.0,15014.32666015625,15230.377685546875,16206.729431152344,15128.548950195312,15478.126403808594,15995.500953674316
2025-07-02,2025-07-02 08:00:00+00:00,15565.59,15844.25,14930.325012207031,15174.847045898438,16197.284973144531,14975.385681152344,15402.960174560547,15986.902374267578
2025-07-02,2025-07-02 08:15:00+00:00,15626.09,15848.0,14883.763610839844,15170.50634765625,16198.018341064453,14979.135681152344,15421.824676513672,16010.958847045898
2025-07-02,2025-07-02 08:30:00+00:00,15706.27,15781.0,14777.913452148438,15096.881896972656,16127.287567138672,14926.426818847656,15390.66781616211,15855.324996948242
2025-07-02,2025-07-02 08:45:00+00:00,15512.69,15972.5,14937.048095703125,15281.461608886719,16314.886627197266,15089.521118164062,15591.11312866211,16037.313766479492
2025-07-02,2025-07-02 09:00:00+00:00,15328.76,15934.0,14865.394775390625,15235.927856445312,16272.202209472656,15037.785339355469,15515.52685546875,16056.549011230469
2025-07-02,2025-07-02 09:15:00+00:00,15373.14,15905.75,14805.309326171875,15221.257995605469,16224.618560791016,15014.70947265625,15464.01400756836,15933.867721557617
2025-07-02,2025-07-02 09:30:00+00:00,15377.56,15914.75,14791.83203125,15241.300964355469,16216.501647949219,15026.211791992188,15471.067077636719,16042.688758850098
2025-07-02,2025-07-02 09:45:00+00:00,15273.97,15980.5,14840.142700195312,15315.776550292969,16268.134002685547,15095.753051757812,15568.885711669922,16187.866943359375
2025-07-02,2025-07-02 10:00:00+00:00,15186.99,15792.0,14637.695556640625,15141.733215332031,16081.366333007812,14902.106323242188,15338.918762207031,15945.338317871094
2025-07-02,2025-07-02 10:15:00+00:00,15175.39,15636.75,14472.486938476562,15015.647521972656,15912.988189697266,14746.856323242188,15165.605102539062,15681.497386932373
2025-07-02,2025-07-02 10:30:00+00:00,15185.43,15558.25,14390.023559570312,14961.631164550781,15826.039154052734,14668.356323242188,15103.000549316406,15656.675605773926
2025-07-02,2025-07-02 10:45:00+00:00,15136.12,15641.0,14471.519775390625,15063.640197753906,15903.486846923828,14750.858093261719,15187.918762207031,15809.171142578125
2025-07-02,2025-07-02 11:00:00+00:00,15247.01,15592.25,14426.88623046875,15036.762145996094,15867.674377441406,14699.182006835938,15126.775909423828,15681.790321350098
2025-07-02,2025-07-02 11:15:00+00:00,15245.94,15553.25,14390.438842773438,15029.541198730469,15823.902130126953,14654.147216796875,15103.55532836914,15655.744094848633
2025-07-02,2025-07-02 11:30:00+00:00,15090.96,15448.75,14291.435913085938,14951.415130615234,15717.149597167969,14551.983276367188,14988.177947998047,15561.840286254883
2025-07-02,2025-07-02 11:45:00+00:00,14929.48,15330.75,14180.748657226562,14856.722686767578,15598.390899658203,14453.698120117188,14843.380645751953,15461.4755859375
2025-07-02,2025-07-02 12:00:00+00:00,14827.82,15196.0,14057.008178710938,14755.54150390625,15464.657012939453,14378.449829101562,14735.654266357422,15401.023178100586
2025-07-02,2025-07-02 12:15:00+00:00,14849.49,15105.25,13980.740844726562,14696.600524902344,15373.11264038086,14292.665771484375,14650.113159179688,15294.302383422852
2025-07-02,2025-07-02 12:30:00+00:00,14751.53,14952.75,13844.046142578125,14571.925048828125,15221.826599121094,14118.975708007812,14526.36782836914,15151.025146484375
2025-07-02,2025-07-02 12:45:00+00:00,14704.64,14819.25,13726.700073242188,14462.781707763672,15091.079711914062,13979.250671386719,14384.692504882812,15050.704849243164
2025-07-02,2025-07-02 13:00:00+00:00,14873.74,14823.0,13751.753662109375,14505.681335449219,15081.807189941406,14195.093139648438,14505.604187011719,15143.462951660156
2025-07-02,2025-07-02 13:15:00+00:00,14796.07,14661.0,13622.80419921875,14368.373138427734,14924.537322998047,14056.273986816406,14447.897506713867,14999.312103271484
2025-07-02,2025-07-02 13:30:00+00:00,14884.34,14634.75,13629.892822265625,14362.126342773438,14905.412628173828,14027.062622070312,14405.311904907227,15015.58071899414
2025-07-02,2025-07-02 13:45:00+00:00,14857.99,14486.75,13513.957092285156,14232.500671386719,14766.516326904297,13887.143615722656,14260.994583129883,14818.599731445312
2025-07-02,2025-07-02 14:00:00+00:00,15017.95,14514.0,13548.673034667969,14297.715087890625,14814.87466430664,13909.438354492188,14323.912628173828,14850.853759765625
2025-07-02,2025-07-02 14:15:00+00:00,14985.43,14499.25,13560.02783203125,14305.855651855469,14829.741149902344,13806.171875,14279.672546386719,14792.112609863281
2025-07-02,2025-07-02 14:30:00+00:00,14802.79,14328.0,13412.373779296875,14157.56787109375,14685.580322265625,13721.161865234375,14146.971267700195,14649.278930664062
2025-07-02,2025-07-02 14:45:00+00:00,14975.77,14254.5,13360.892272949219,14104.066467285156,14635.48306274414,13653.791320800781,14116.258346557617,14706.49072265625
2025-07-02,2025-07-02 15:00:00+00:00,15171.71,14227.25,13343.760986328125,14098.72102355957,14638.437530517578,13658.587219238281,14108.722213745117,14665.119140625
2025-07-02,2025-07-02 15:15:00+00:00,15248.11,14353.25,13484.78125,14240.685096740723,14791.715728759766,13806.334106445312,14295.59037399292,14830.270629882812
2025-07-02,2025-07-02 15:30:00+00:00,15165.76,14280.0,13424.463989257812,14182.923614501953,14742.373931884766,13794.651336669922,14240.806434631348,14834.874816894531
2025-07-02,2025-07-02 15:45:00+00:00,15170.48,14260.75,13417.268615722656,14177.144927978516,14743.090728759766,13828.105529785156,14215.161083221436,14796.981628417969
2025-07-02,2025-07-02 16:00:00+00:00,15107.1,14398.75,13597.601013183594,14347.327251434326,14878.242767333984,13956.227172851562,14419.708070755005,14985.367919921875
2025-07-02,2025-07-02 16:15:00+00:00,15104.49,14321.0,13559.716674804688,14280.24034500122,14822.774688720703,13901.463470458984,14342.697137832642,14841.563293457031
2025-07-02,2025-07-02 16:30:00+00:00,14986.82,14407.75,13682.350463867188,14376.684057235718,14925.418090820312,14035.214813232422,14444.927772521973,14928.358154296875
2025-07-02,2025-07-02 16:45:00+00:00,14858.71,14449.0,13753.956787109375,14425.906782150269,14978.4189453125,14067.1455078125,14550.732482910156,15008.036987304688
2025-07-02,2025-07-02 17:00:00+00:00,14912.59,14490.75,13825.470092773438,14491.353099822998,15044.287658691406,14203.950500488281,14612.111602783203,15187.271850585938
2025-07-02,2025-07-02 17:15:00+00:00,14891.55,14454.25,13827.025695800781,14463.383533477783,15045.820068359375,14112.954833984375,14429.185888290405,14973.74560546875
2025-07-02,2025-07-02 17:30:00+00:00,14905.6,14431.0,13834.978515625,14450.079986572266,15052.992248535156,14067.56704711914,14369.85739517212,14922.058197021484
2025-07-02,2025-07-02 17:45:00+00:00,14797.64,14402.0,13832.222106933594,14430.522117614746,15047.041442871094,14063.851531982422,14322.626388549805,14870.482147216797
2025-07-02,2025-07-02 18:00:00+00:00,14900.51,14265.0,13693.735961914062,14285.333740234375,14949.929504394531,14021.167053222656,14372.207977294922,14951.088806152344
2025-07-02,2025-07-02 18:15:00+00:00,14857.46,14165.5,13610.539672851562,14191.036270141602,14878.916870117188,13896.935028076172,14315.587219238281,14815.821716308594
2025-07-02,2025-07-02 18:30:00+00:00,14946.41,14006.5,13467.407470703125,14039.752624511719,14742.588500976562,13772.653564453125,14125.067153930664,14666.828552246094
2025-07-02,2025-07-02 18:45:00+00:00,14887.9,13967.75,13445.187927246094,14008.908988952637,14719.824584960938,13697.477020263672,14014.479331970215,14601.848815917969
2025-07-02,2025-07-02 19:00:00+00:00,14831.15,13872.0,13411.238067626953,13937.150909423828,14629.927429199219,13589.251068115234,13925.420913696289,14494.841003417969
2025-07-02,2025-07-02 19:15:00+00:00,14667.65,13696.5,13279.12826538086,13776.319984436035,14476.155822753906,13424.322662353516,13761.183792114258,14289.814270019531
2025-07-02,2025-07-02 19:30:00+00:00,14470.39,13606.0,13224.346282958984,13701.488822937012,14399.353271484375,13305.662628173828,13657.29923248291,14193.301330566406
2025-07-02,2025-07-02 19:45:00+00:00,14561.65,13365.0,13011.788787841797,13477.68756866455,14165.663757324219,13078.62759399414,13449.947723388672,13998.071350097656
2025-07-02,2025-07-02 20:00:00+00:00,14278.99,13110.75,12772.136291503906,13220.132499694824,13919.790100097656,12950.666748046875,13250.110778808594,13804.097717285156
2025-07-02,2025-07-02 20:15:00+00:00,14137.88,12977.75,12664.583862304688,13097.648933410645,13786.286499023438,12817.666748046875,13144.475677490234,13666.525268554688
2025-07-02,2025-07-02 20:30:00+00:00,13844.5,12764.25,12475.191986083984,12898.048889160156,13567.523986816406,12650.985054016113,13017.750793457031,13470.366943359375
2025-07-02,2025-07-02 20:45:00+00:00,13609.81,12556.0,12290.868225097656,12706.18017578125,13350.106140136719,12409.323638916016,12831.963836669922,13276.178039550781
2025-07-02,2025-07-02 21:00:00+00:00,13414.19,12340.5,12107.766143798828,12496.815307617188,13118.827575683594,12134.227493286133,12529.916320800781,13065.706787109375
2025-07-02,2025-07-02 21:15:00+00:00,13268.79,12113.25,11910.226806640625,12280.962463378906,12880.617858886719,11884.805786132812,12275.408325195312,12809.233581542969
2025-07-02,2025-07-02 21:30:00+00:00,13028.05,11938.25,11763.589294433594,12118.824584960938,12692.158874511719,11703.296493530273,12111.170928955078,12644.592224121094
2025-07-02,2025-07-02 21:45:00+00:00,12862.1,11801.5,11653.933715820312,11995.574523925781,12540.053588867188,11568.634552001953,11958.083068847656,12493.014282226562
2025-07-09,2025-07-08 22:00:00+00:00,11321.29,11545.25,10773.350341796875,11454.015266418457,11946.091613769531,11280.234893798828,11750.496841430664,12230.280578613281
2025-07-09,2025-07-08 22:15:00+00:00,11146.46,11440.25,10595.47314453125,11299.427856445312,11777.795776367188,11151.962005615234,11636.238754272461,12125.280578613281
2025-07-09,2025-07-08 22:30:00+00:00,11039.33,11302.75,10414.27587890625,11114.888305664062,11562.140167236328,11004.005889892578,11471.06021118164,11963.38671875
2025-07-09,2025-07-08 22:45:00+00:00,10881.89,11243.5,10328.688354492188,11018.698974609375,11420.709197998047,10944.755889892578,11398.090042114258,11889.476013183594
2025-07-09,2025-07-08 23:00:00+00:00,10781.17,11159.5,10258.434875488281,10914.835510253906,11262.990211486816,10848.900085449219,11276.11124420166,11762.643005371094
2025-07-09,2025-07-08 23:15:00+00:00,10698.49,11074.25,10192.1259765625,10817.135345458984,11125.964714050293,10732.720092773438,11183.623321533203,11654.905517578125
2025-07-09,2025-07-08 23:30:00+00:00,10648.1,10978.0,10126.235961914062,10722.552551269531,10998.046798706055,10629.486572265625,11151.086654663086,11569.240966796875
2025-07-09,2025-07-08 23:45:00+00:00,10525.98,10961.5,10149.172668457031,10717.962280273438,10968.293643951416,10637.036254882812,11124.193542480469,11552.740966796875
2025-07-09,2025-07-09 00:00:00+00:00,10281.15,10867.75,10070.075439453125,10618.704895019531,10874.751457214355,10543.286254882812,11071.900131225586,11458.990966796875
2025-07-09,2025-07-09 00:15:00+00:00,10239.07,10791.75,10030.532958984375,10550.892852783203,10797.585315704346,10535.373046875,10946.233505249023,11415.251342773438
2025-07-09,2025-07-09 00:30:00+00:00,10252.27,10838.0,10115.600769042969,10609.998107910156,10848.81052017212,10576.814147949219,10965.28556060791,11461.713073730469
2025-07-09,2025-07-09 00:45:00+00:00,10310.67,10920.5,10236.559143066406,10706.730224609375,10940.04672241211,10614.258178710938,11047.393516540527,11493.272277832031
2025-07-09,2025-07-09 01:00:00+00:00,10267.39,10872.0,10228.105163574219,10666.841857910156,10921.220687866211,10579.75927734375,10986.776870727539,11474.899353027344
2025-07-09,2025-07-09 01:15:00+00:00,10214.81,10849.5,10239.483093261719,10661.805877685547,10926.024070739746,10583.973571777344,11001.927642822266,11469.659484863281
