issue_date,target_ts,y_true,y_model,y_tso
2025-09-17,2025-09-17 21:45:00+00:00,11668.41,11635.704071044922,11501.5
2025-09-24,2025-09-23 22:00:00+00:00,10918.97,11334.825553894045,11454.5
2025-09-24,2025-09-23 22:15:00+00:00,10840.04,11225.873092651367,11291.25
2025-09-24,2025-09-23 22:30:00+00:00,10730.65,11089.350936889648,11190.25
2025-09-24,2025-09-23 22:45:00+00:00,10653.65,11222.9072265625,11100.25
2025-09-24,2025-09-23 23:00:00+00:00,10501.96,11078.090297698976,11018.5
2025-09-24,2025-09-23 23:15:00+00:00,10446.27,11041.351264953611,10937.0
2025-09-24,2025-09-23 23:30:00+00:00,10383.35,10984.332916259766,10878.75
2025-09-24,2025-09-23 23:45:00+00:00,10328.24,10945.123046875,10854.5
2025-09-24,2025-09-24 00:00:00+00:00,10140.01,10919.935440063477,10786.75
2025-09-24,2025-09-24 00:15:00+00:00,10085.71,10858.973335266111,10734.75
2025-09-24,2025-09-24 00:30:00+00:00,10090.76,10857.759750366213,10727.25
2025-09-24,2025-09-24 00:45:00+00:00,10116.23,10917.458572387695,10729.75
2025-09-24,2025-09-24 01:00:00+00:00,10129.52,10904.269325256348,10781.5
2025-09-24,2025-09-24 01:15:00+00:00,10108.85,10857.96517944336,10752.75
2025-09-24,2025-09-24 01:30:00+00:00,10122.33,10820.764434814451,10775.5
2025-09-24,2025-09-24 01:45:00+00:00,10163.93,10907.397094726562,10836.0
2025-09-24,2025-09-24 02:00:00+00:00,10374.09,10954.843334197998,10908.75
2025-09-24,2025-09-24 02:15:00+00:00,10433.33,11069.20690536499,11033.0
2025-09-24,2025-09-24 02:30:00+00:00,10506.03,11127.21699142456,11180.75
2025-09-24,2025-09-24 02:45:00+00:00,10663.3,11258.435234069824,11341.5
2025-09-24,2025-09-24 03:00:00+00:00,11051.94,11501.31893157959,11584.5
2025-09-24,2025-09-24 03:15:00+00:00,11250.15,11693.895278930664,11772.25
2025-09-24,2025-09-24 03:30:00+00:00,11671.75,12007.562866210938,11988.0
2025-09-24,2025-09-24 03:45:00+00:00,12056.15,12455.17936706543,12351.0
2025-09-24,2025-09-24 04:00:00+00:00,12754.07,13101.60073852539,12932.0
2025-09-24,2025-09-24 04:15:00+00:00,13303.91,13559.830871582031,13401.0
2025-09-24,2025-09-24 04:30:00+00:00,13717.96,13967.456497192385,13773.75
2025-09-24,2025-09-24 04:45:00+00:00,14093.1,14244.21531677246,14080.5
2025-09-24,2025-09-24 05:00:00+00:00,14500.25,14671.413543701172,14500.5
2025-09-24,2025-09-24 05:15:00+00:00,14724.45,14994.362518310549,14902.25
2025-09-24,2025-09-24 05:30:00+00:00,14964.41,15284.78049468994,15197.75
2025-09-24,2025-09-24 05:45:00+00:00,15212.43,15435.474082946776,15334.0
2025-09-24,2025-09-24 06:00:00+00:00,15328.28,15596.296672821043,15556.25
2025-09-24,2025-09-24 06:15:00+00:00,15551.43,15728.471633911133,15663.75
2025-09-24,2025-09-24 06:30:00+00:00,15665.51,15839.981815338137,15804.75
2025-09-24,2025-09-24 06:45:00+00:00,15737.64,15813.128681659698,15809.25
2025-09-24,2025-09-24 07:00:00+00:00,15676.23,15727.426055908203,15832.75
2025-09-24,2025-09-24 07:15:00+00:00,15693.74,15803.291431427002,15819.5
2025-09-24,2025-09-24 07:30:00+00:00,15805.33,15915.071632385254,15860.75
2025-09-24,2025-09-24 07:45:00+00:00,15785.92,15727.837020874023,15824.5
2025-09-24,2025-09-24 08:00:00+00:00,15754.96,15639.673431396484,15823.5
2025-09-24,2025-09-24 08:15:00+00:00,15727.93,15698.740341186523,15837.25
2025-09-24,2025-09-24 08:30:00+00:00,15861.18,15772.894577026367,15928.0
2025-09-24,2025-09-24 08:45:00+00:00,15838.13,15770.55940246582,15937.0
2025-09-24,2025-09-24 09:00:00+00:00,15626.3,15729.404067993164,15932.0
2025-09-24,2025-09-24 09:15:00+00:00,15763.45,15698.033065795898,15885.25
2025-09-24,2025-09-24 09:30:00+00:00,15790.42,15702.60954284668,15861.5
2025-09-24,2025-09-24 09:45:00+00:00,15821.87,15712.679244995115,15875.25
2025-09-24,2025-09-24 10:00:00+00:00,15731.77,15536.751754760742,15736.0
2025-09-24,2025-09-24 10:15:00+00:00,15628.73,15568.90281677246,15708.25
2025-09-24,2025-09-24 10:30:00+00:00,15567.24,15410.356155395508,15568.5
2025-09-24,2025-09-24 10:45:00+00:00,15548.41,15380.105606079102,15586.5
2025-09-24,2025-09-24 11:00:00+00:00,15380.61,15285.056106567385,15495.25
2025-09-24,2025-09-24 11:15:00+00:00,15248.75,15206.432205200195,15409.75
2025-09-24,2025-09-24 11:30:00+00:00,15205.92,15152.677383422852,15345.5
2025-09-24,2025-09-24 11:45:00+00:00,15076.48,15073.087997436523,15268.25
2025-09-24,2025-09-24 12:00:00+00:00,15001.86,14999.251739501951,15150.75
2025-09-24,2025-09-24 12:15:00+00:00,15068.78,14884.288955688477,15074.75
2025-09-24,2025-09-24 12:30:00+00:00,14999.8,14723.26495361328,14922.5
2025-09-24,2025-09-24 12:45:00+00:00,14970.25,14621.806457519531,14799.25
2025-09-24,2025-09-24 13:00:00+00:00,15002.72,14587.298202514648,14749.0
2025-09-24,2025-09-24 13:15:00+00:00,15028.03,14532.818344116213,14681.5
2025-09-24,2025-09-24 13:30:00+00:00,15021.15,14557.53205871582,14711.75
2025-09-24,2025-09-24 13:45:00+00:00,15022.59,14427.143020629885,14524.75
2025-09-24,2025-09-24 14:00:00+00:00,15010.44,14557.098220825195,14650.25
2025-09-24,2025-09-24 14:15:00+00:00,14856.95,14452.396266937256,14512.0
2025-09-24,2025-09-24 14:30:00+00:00,14858.95,14400.283855438232,14454.5
2025-09-24,2025-09-24 14:45:00+00:00,14944.9,14402.59555053711,14434.5
2025-09-24,2025-09-24 15:00:00+00:00,15122.88,14608.76495361328,14465.5
2025-09-24,2025-09-24 15:15:00+00:00,15161.85,14713.845184326172,14588.25
2025-09-24,2025-09-24 15:30:00+00:00,15193.52,14865.78840637207,14615.5
2025-09-24,2025-09-24 15:45:00+00:00,15333.96,14839.579544067385,14584.25
2025-09-24,2025-09-24 16:00:00+00:00,15534.41,14884.572540283203,14656.0
2025-09-24,2025-09-24 16:15:00+00:00,15496.35,14938.760986328123,14707.25
2025-09-24,2025-09-24 16:30:00+00:00,15473.66,14986.011978149414,14748.0
2025-09-24,2025-09-24 16:45:00+00:00,15512.96,15084.32585144043,14838.5
2025-09-24,2025-09-24 17:00:00+00:00,15620.07,15123.219177246094,14878.5
2025-09-24,2025-09-24 17:15:00+00:00,15688.76,15113.033477783203,14870.75
2025-09-24,2025-09-24 17:30:00+00:00,15680.01,15093.943542480469,14771.75
2025-09-24,2025-09-24 17:45:00+00:00,15642.63,15009.853485107422,14688.25
2025-09-24,2025-09-24 18:00:00+00:00,15462.71,14919.514770507812,14563.5
2025-09-24,2025-09-24 18:15:00+00:00,15267.58,14724.299346923828,14367.0
2025-09-24,2025-09-24 18:30:00+00:00,15058.71,14451.313735961914,14201.5
2025-09-24,2025-09-24 18:45:00+00:00,14922.48,14405.083526611328,14133.0
2025-09-24,2025-09-24 19:00:00+00:00,14635.29,14117.071868896484,13941.5
2025-09-24,2025-09-24 19:15:00+00:00,14333.59,13909.845596313477,13744.25
2025-09-24,2025-09-24 19:30:00+00:00,14064.29,13704.677841186523,13542.75
2025-09-24,2025-09-24 19:45:00+00:00,13822.75,13389.842308044434,13268.25
2025-09-24,2025-09-24 20:00:00+00:00,13521.01,13119.071342468262,13003.5
2025-09-24,2025-09-24 20:15:00+00:00,13234.95,12824.261039733889,12805.75
2025-09-24,2025-09-24 20:30:00+00:00,12934.4,12595.449760437012,12528.75
2025-09-24,2025-09-24 20:45:00+00:00,12759.0,12368.38688659668,12291.5
2025-09-24,2025-09-24 21:00:00+00:00,12397.36,12063.910299301147,12072.5
2025-09-24,2025-09-24 21:15:00+00:00,12273.4,11871.540855407717,11892.5
2025-09-24,2025-09-24 21:30:00+00:00,12074.28,11622.259185791016,11682.25
2025-09-24,2025-09-24 21:45:00+00:00,11880.01,11550.226692199709,11509.25
2025-10-01,2025-09-30 22:00:00+00:00,11420.61,11363.440795898438,11650.75
2025-10-01,2025-09-30 22:15:00+00:00,11193.65,11214.241638183594,11509.0
2025-10-01,2025-09-30 22:30:00+00:00,11042.99,11100.728942871094,11395.5
2025-10-01,2025-09-30 22:45:00+00:00,10921.19,10986.271850585938,11293.25
2025-10-01,2025-09-30 23:00:00+00:00,10759.63,10904.174346923828,11200.25
2025-10-01,2025-09-30 23:15:00+00:00,10588.92,10876.872360229492,11132.0
2025-10-01,2025-09-30 23:30:00+00:00,10566.27,10805.199401855469,11072.5
2025-10-01,2025-09-30 23:45:00+00:00,10496.62,10788.71548461914,11040.25
2025-10-01,2025-10-01 00:00:00+00:00,10340.41,10753.346588134766,10994.25
2025-10-01,2025-10-01 00:15:00+00:00,10331.55,10689.285888671877,10973.75
2025-10-01,2025-10-01 00:30:00+00:00,10355.04,10623.125244140623,10963.25
2025-10-01,2025-10-01 00:45:00+00:00,10370.58,10572.53155517578,10972.0
2025-10-01,2025-10-01 01:00:00+00:00,10463.66,10648.213348388672,10994.0
2025-10-01,2025-10-01 01:15:00+00:00,10488.27,10639.795135498049,10987.5
2025-10-01,2025-10-01 01:30:00+00:00,10309.97,10612.196166992188,10995.75
2025-10-01,2025-10-01 01:45:00+00:00,10414.31,10691.892608642578,11070.75
2025-10-01,2025-10-01 02:00:00+00:00,10625.68,10780.001403808594,11172.25
2025-10-01,2025-10-01 02:15:00+00:00,10682.36,10773.009552001951,11219.0
2025-10-01,2025-10-01 02:30:00+00:00,10846.2,10953.34930419922,11347.75
2025-10-01,2025-10-01 02:45:00+00:00,10974.6,10985.857849121094,11490.5
2025-10-01,2025-10-01 03:00:00+00:00,11362.46,11351.848205566406,11716.5
2025-10-01,2025-10-01 03:15:00+00:00,11617.84,11572.455871582031,11920.75
2025-10-01,2025-10-01 03:30:00+00:00,12092.66,11780.140625,12131.25
2025-10-01,2025-10-01 03:45:00+00:00,12448.58,12105.685272216797,12477.75
2025-10-01,2025-10-01 04:00:00+00:00,13138.67,12708.971099853516,13060.25
2025-10-01,2025-10-01 04:15:00+00:00,13706.52,13288.725234985352,13528.25
2025-10-01,2025-10-01 04:30:00+00:00,14175.14,13702.359725952148,13930.75
2025-10-01,2025-10-01 04:45:00+00:00,14567.85,14037.1865234375,14270.25
2025-10-01,2025-10-01 05:00:00+00:00,14831.69,14431.072357177734,14720.0
2025-10-01,2025-10-01 05:15:00+00:00,14993.2,14617.393646240234,14987.5
2025-10-01,2025-10-01 05:30:00+00:00,15141.11,14839.868682861328,15228.5
2025-10-01,2025-10-01 05:45:00+00:00,15325.11,15104.699310302734,15469.0
2025-10-01,2025-10-01 06:00:00+00:00,15430.23,15267.716583251951,15644.75
2025-10-01,2025-10-01 06:15:00+00:00,15592.19,15454.230895996094,15799.0
2025-10-01,2025-10-01 06:30:00+00:00,15676.4,15618.055908203123,15948.5
2025-10-01,2025-10-01 06:45:00+00:00,15696.65,15677.68588256836,16032.25
2025-10-01,2025-10-01 07:00:00+00:00,15678.85,15677.831237792969,16015.5
2025-10-01,2025-10-01 07:15:00+00:00,15721.63,15774.91357421875,16091.25
2025-10-01,2025-10-01 07:30:00+00:00,15795.5,15861.51773071289,16167.5
2025-10-01,2025-10-01 07:45:00+00:00,15909.36,15912.61294555664,16202.25
2025-10-01,2025-10-01 08:00:00+00:00,15811.92,15952.675704956057,16195.0
2025-10-01,2025-10-01 08:15:00+00:00,15629.16,15975.441467285156,16233.75
2025-10-01,2025-10-01 08:30:00+00:00,15454.03,16048.293823242188,16316.0
2025-10-01,2025-10-01 08:45:00+00:00,15388.98,16117.453048706057,16356.75
2025-10-01,2025-10-01 09:00:00+00:00,15232.82,15965.40887451172,16340.75
2025-10-01,2025-10-01 09:15:00+00:00,15317.43,16030.55731201172,16351.25
2025-10-01,2025-10-01 09:30:00+00:00,15236.44,16041.64324951172,16372.5
2025-10-01,2025-10-01 09:45:00+00:00,15160.49,16122.08073425293,16365.5
2025-10-01,2025-10-01 10:00:00+00:00,14981.9,16015.973724365234,16292.25
2025-10-01,2025-10-01 10:15:00+00:00,14939.04,15979.588623046877,16229.75
2025-10-01,2025-10-01 10:30:00+00:00,14820.65,15945.37759399414,16177.25
2025-10-01,2025-10-01 10:45:00+00:00,14786.78,15919.13719177246,16111.5
2025-10-01,2025-10-01 11:00:00+00:00,14695.93,15890.66436767578,16112.5
2025-10-01,2025-10-01 11:15:00+00:00,14485.8,15666.557250976562,15968.25
2025-10-01,2025-10-01 11:30:00+00:00,14317.47,15660.671020507812,15908.0
2025-10-01,2025-10-01 11:45:00+00:00,14155.34,15492.558959960938,15793.25
2025-10-01,2025-10-01 12:00:00+00:00,13987.29,15385.44662475586,15645.25
2025-10-01,2025-10-01 12:15:00+00:00,13977.71,15259.273345947266,15537.0
2025-10-01,2025-10-01 12:30:00+00:00,13847.38,15198.531219482422,15462.0
2025-10-01,2025-10-01 12:45:00+00:00,13805.09,15107.004669189451,15384.25
2025-10-01,2025-10-01 13:00:00+00:00,13866.33,15144.40559387207,15359.0
2025-10-01,2025-10-01 13:15:00+00:00,13877.55,15106.831970214844,15292.25
2025-10-01,2025-10-01 13:30:00+00:00,13909.38,15022.34307861328,15234.5
2025-10-01,2025-10-01 13:45:00+00:00,13876.83,14934.547729492188,15126.5
2025-10-01,2025-10-01 14:00:00+00:00,14106.27,14936.307403564451,15236.75
2025-10-01,2025-10-01 14:15:00+00:00,14154.98,14707.228546142578,15043.5
2025-10-01,2025-10-01 14:30:00+00:00,14140.73,14663.567901611328,15011.0
2025-10-01,2025-10-01 14:45:00+00:00,14238.18,14705.755310058594,15019.0
2025-10-01,2025-10-01 15:00:00+00:00,14246.85,14751.602508544922,15073.25
2025-10-01,2025-10-01 15:15:00+00:00,14351.42,14769.425567626951,15099.25
2025-10-01,2025-10-01 15:30:00+00:00,14460.2,14972.18194580078,15162.25
2025-10-01,2025-10-01 15:45:00+00:00,14605.92,15057.40249633789,15226.0
2025-10-01,2025-10-01 16:00:00+00:00,14757.87,15087.223007202148,15327.0
2025-10-01,2025-10-01 16:15:00+00:00,14835.65,15195.221878051758,15425.0
2025-10-01,2025-10-01 16:30:00+00:00,14993.45,15181.45278930664,15436.0
2025-10-01,2025-10-01 16:45:00+00:00,15062.83,15219.85809326172,15467.25
2025-10-01,2025-10-01 17:00:00+00:00,15097.2,15329.9677734375,15429.0
2025-10-01,2025-10-01 17:15:00+00:00,15257.05,15360.345657348633,15388.25
2025-10-01,2025-10-01 17:30:00+00:00,15299.78,15446.691955566406,15376.25
2025-10-01,2025-10-01 17:45:00+00:00,15240.02,15270.298055648804,15282.5
2025-10-01,2025-10-01 18:00:00+00:00,14984.09,15089.41916656494,15050.25
2025-10-01,2025-10-01 18:15:00+00:00,14764.11,14744.638076782228,14867.5
2025-10-01,2025-10-01 18:30:00+00:00,14511.18,14608.179168701172,14711.75
2025-10-01,2025-10-01 18:45:00+00:00,14349.41,14407.10466003418,14533.25
2025-10-01,2025-10-01 19:00:00+00:00,14118.95,14070.465209960938,14326.5
2025-10-01,2025-10-01 19:15:00+00:00,13893.08,13921.073333740234,14131.25
2025-10-01,2025-10-01 19:30:00+00:00,13665.4,13730.577011108398,13915.75
2025-10-01,2025-10-01 19:45:00+00:00,13401.17,13445.190307617188,13636.5
2025-10-01,2025-10-01 20:00:00+00:00,13110.38,13220.619415283203,13429.0
2025-10-01,2025-10-01 20:15:00+00:00,12917.7,12966.040298461914,13208.75
2025-10-01,2025-10-01 20:30:00+00:00,12704.42,12718.259368896484,12990.75
2025-10-01,2025-10-01 20:45:00+00:00,12541.94,12579.214553833008,12738.0
2025-10-01,2025-10-01 21:00:00+00:00,12243.37,12254.440948486328,12501.5
2025-10-01,2025-10-01 21:15:00+00:00,12000.53,12091.898696899414,12291.75
2025-10-01,2025-10-01 21:30:00+00:00,11790.51,11926.911819458008,12094.75
2025-10-01,2025-10-01 21:45:00+00:00,11650.81,11781.24269104004,11925.5
2025-10-08,2025-10-07 22:00:00+00:00,11709.66,11763.601809501648,11772.5
2025-10-08,2025-10-07 22:15:00+00:00,11550.77,11612.80661392212,11634.5
2025-10-08,2025-10-07 22:30:00+00:00,11394.03,11513.67326927185,11532.5
2025-10-08,2025-10-07 22:45:00+00:00,11310.01,11436.525945663452,11422.25
2025-10-08,2025-10-07 23:00:00+00:00,11160.7,11351.707990646362,11325.75
2025-10-08,2025-10-07 23:15:00+00:00,11087.89,11286.648651123049,11252.0
2025-10-08,2025-10-07 23:30:00+00:00,11019.96,11204.052023887634,11200.25
2025-10-08,2025-10-07 23:45:00+00:00,10987.1,11176.218388557434,11163.5
2025-10-08,2025-10-08 00:00:00+00:00,10870.48,11133.09502029419,11105.75
2025-10-08,2025-10-08 00:15:00+00:00,10828.99,11135.139636993408,11109.0
2025-10-08,2025-10-08 00:30:00+00:00,10839.28,11125.889636993408,11099.75
2025-10-08,2025-10-08 00:45:00+00:00,10849.93,11118.961200714111,11083.0
2025-10-08,2025-10-08 01:00:00+00:00,10832.5,11137.769065856934,11095.25
2025-10-08,2025-10-08 01:15:00+00:00,10807.18,11146.269065856934,11103.75
2025-10-08,2025-10-08 01:30:00+00:00,10872.47,11126.860893726349,11120.25
2025-10-08,2025-10-08 01:45:00+00:00,10907.88,11220.032366752625,11207.25
2025-10-08,2025-10-08 02:00:00+00:00,11055.18,11304.87186574936,11298.0
2025-10-08,2025-10-08 02:15:00+00:00,11105.6,11370.99694442749,11360.0
2025-10-08,2025-10-08 02:30:00+00:00,11199.01,11502.590702056885,11491.75
2025-10-08,2025-10-08 02:45:00+00:00,11370.74,11653.1130027771,11622.0
2025-10-08,2025-10-08 03:00:00+00:00,11819.39,11907.674850463867,11863.0
2025-10-08,2025-10-08 03:15:00+00:00,12020.18,12084.17423248291,12072.75
2025-10-08,2025-10-08 03:30:00+00:00,12377.96,12292.827522277832,12258.75
2025-10-08,2025-10-08 03:45:00+00:00,12698.03,12620.287483215332,12593.0
2025-10-08,2025-10-08 04:00:00+00:00,13531.07,13305.944961547852,13173.5
2025-10-08,2025-10-08 04:15:00+00:00,14063.33,13901.321868896484,13641.0
2025-10-08,2025-10-08 04:30:00+00:00,14410.58,14425.390716552734,14051.75
2025-10-08,2025-10-08 04:45:00+00:00,14760.57,14762.555847167969,14396.25
2025-10-08,2025-10-08 05:00:00+00:00,15231.89,15188.816284179688,14850.0
2025-10-08,2025-10-08 05:15:00+00:00,15416.39,15365.293243408203,15094.5
2025-10-08,2025-10-08 05:30:00+00:00,15548.12,15489.165985107422,15341.75
2025-10-08,2025-10-08 05:45:00+00:00,15681.51,15733.447174072266,15595.25
2025-10-08,2025-10-08 06:00:00+00:00,15895.43,15845.087173461914,15772.75
2025-10-08,2025-10-08 06:15:00+00:00,16035.59,15980.635334014893,15929.75
2025-10-08,2025-10-08 06:30:00+00:00,16093.9,16120.475620269775,16089.75
2025-10-08,2025-10-08 06:45:00+00:00,16125.2,16122.04581451416,16188.75
2025-10-08,2025-10-08 07:00:00+00:00,16019.48,16127.248657226562,16195.75
2025-10-08,2025-10-08 07:15:00+00:00,15942.88,16288.480688095093,16304.75
2025-10-08,2025-10-08 07:30:00+00:00,16018.31,16345.540840387344,16348.0
2025-10-08,2025-10-08 07:45:00+00:00,16154.05,16319.975067138672,16413.0
2025-10-08,2025-10-08 08:00:00+00:00,16092.97,16172.262725830078,16442.0
2025-10-08,2025-10-08 08:15:00+00:00,16071.51,16166.165161132812,16454.0
2025-10-08,2025-10-08 08:30:00+00:00,16060.74,16149.609161376951,16554.5
2025-10-08,2025-10-08 08:45:00+00:00,16023.17,16292.79034423828,16615.5
2025-10-08,2025-10-08 09:00:00+00:00,16007.22,16125.437469482422,16605.75
2025-10-08,2025-10-08 09:15:00+00:00,16053.37,16267.615142822266,16618.75
2025-10-08,2025-10-08 09:30:00+00:00,16085.8,16383.880065917969,16631.75
2025-10-08,2025-10-08 09:45:00+00:00,16082.43,16301.923217773438,16578.75
2025-10-08,2025-10-08 10:00:00+00:00,15910.89,16334.19287109375,16540.75
2025-10-08,2025-10-08 10:15:00+00:00,15874.7,16132.353149414062,16430.75
2025-10-08,2025-10-08 10:30:00+00:00,15856.16,16023.969665527344,16350.5
2025-10-08,2025-10-08 10:45:00+00:00,15799.69,16123.312789916992,16311.5
2025-10-08,2025-10-08 11:00:00+00:00,15759.36,16197.296646118164,16295.75
2025-10-08,2025-10-08 11:15:00+00:00,15679.12,16068.843650817871,16148.5
2025-10-08,2025-10-08 11:30:00+00:00,15515.67,16015.637794494629,16089.5
2025-10-08,2025-10-08 11:45:00+00:00,15334.74,15893.00473022461,15956.5
2025-10-08,2025-10-08 12:00:00+00:00,15323.61,15768.393058776855,15810.75
2025-10-08,2025-10-08 12:15:00+00:00,15224.28,15600.408401489258,15679.25
2025-10-08,2025-10-08 12:30:00+00:00,15122.68,15521.551834106443,15604.75
2025-10-08,2025-10-08 12:45:00+00:00,15052.01,15424.316635131836,15520.0
2025-10-08,2025-10-08 13:00:00+00:00,15019.09,15398.965393066406,15503.25
2025-10-08,2025-10-08 13:15:00+00:00,14991.92,15332.516571044922,15420.75
2025-10-08,2025-10-08 13:30:00+00:00,14930.37,15248.233139038086,15364.75
2025-10-08,2025-10-08 13:45:00+00:00,14805.95,15167.844604492188,15271.5
2025-10-08,2025-10-08 14:00:00+00:00,14856.62,15272.99919128418,15378.75
2025-10-08,2025-10-08 14:15:00+00:00,14690.22,15127.201736450195,15219.25
2025-10-08,2025-10-08 14:30:00+00:00,14717.22,15108.61297607422,15195.25
2025-10-08,2025-10-08 14:45:00+00:00,14719.7,15055.194381713867,15235.5
2025-10-08,2025-10-08 15:00:00+00:00,14835.9,15158.947891235352,15311.5
2025-10-08,2025-10-08 15:15:00+00:00,14948.22,15153.612167358398,15314.5
2025-10-08,2025-10-08 15:30:00+00:00,15145.33,15281.620445251465,15397.5
2025-10-08,2025-10-08 15:45:00+00:00,15260.93,15332.426300048828,15478.25
2025-10-08,2025-10-08 16:00:00+00:00,15348.12,15394.99136352539,15571.5
2025-10-08,2025-10-08 16:15:00+00:00,15383.7,15294.145416259766,15650.25
2025-10-08,2025-10-08 16:30:00+00:00,15481.68,15475.68717956543,15651.5
2025-10-08,2025-10-08 16:45:00+00:00,15595.8,15478.098663330078,15634.75
2025-10-08,2025-10-08 17:00:00+00:00,15675.4,15578.888656616213,15543.0
2025-10-08,2025-10-08 17:15:00+00:00,15642.1,15460.495513916016,15534.0
2025-10-08,2025-10-08 17:30:00+00:00,15533.28,15567.95142364502,15503.25
2025-10-08,2025-10-08 17:45:00+00:00,15319.4,15407.204063415527,15352.0
2025-10-08,2025-10-08 18:00:00+00:00,15066.99,15203.605194091797,15116.25
2025-10-08,2025-10-08 18:15:00+00:00,14799.26,14904.238945007324,14914.25
2025-10-08,2025-10-08 18:30:00+00:00,14586.25,14609.82487487793,14729.75
2025-10-08,2025-10-08 18:45:00+00:00,14421.08,14395.551742553713,14532.25
2025-10-08,2025-10-08 19:00:00+00:00,14189.51,14198.074966430664,14328.5
2025-10-08,2025-10-08 19:15:00+00:00,13910.51,13989.97216796875,14122.25
2025-10-08,2025-10-08 19:30:00+00:00,13678.0,13761.754760742188,13910.5
2025-10-08,2025-10-08 19:45:00+00:00,13415.64,13518.263229370115,13662.5
2025-10-08,2025-10-08 20:00:00+00:00,13221.43,13316.14047241211,13458.75
2025-10-08,2025-10-08 20:15:00+00:00,12995.61,13111.988357543943,13242.5
2025-10-08,2025-10-08 20:30:00+00:00,12778.53,12889.714004516602,13028.75
2025-10-08,2025-10-08 20:45:00+00:00,12502.58,12635.07568359375,12782.5
2025-10-08,2025-10-08 21:00:00+00:00,12278.14,12340.545867919922,12550.5
2025-10-08,2025-10-08 21:15:00+00:00,12121.78,12117.371780395508,12334.25
2025-10-08,2025-10-08 21:30:00+00:00,11814.08,11951.84698486328,12139.5
2025-10-08,2025-10-08 21:45:00+00:00,11574.34,11760.818572998049,11946.5
2025-10-15,2025-10-14 22:00:00+00:00,11605.74,11603.56219482422,11872.75
2025-10-15,2025-10-14 22:15:00+00:00,11458.41,11445.82748413086,11737.0
2025-10-15,2025-10-14 22:30:00+00:00,11339.22,11262.852264404297,11626.25
2025-10-15,2025-10-14 22:45:00+00:00,11236.57,11215.602752685549,11534.0
2025-10-15,2025-10-14 23:00:00+00:00,11112.04,11070.398529052734,11436.5
2025-10-15,2025-10-14 23:15:00+00:00,11027.24,10883.204162597656,11341.0
2025-10-15,2025-10-14 23:30:00+00:00,10922.76,10800.436340332031,11270.25
2025-10-15,2025-10-14 23:45:00+00:00,10875.75,10792.74365234375,11210.5
2025-10-15,2025-10-15 00:00:00+00:00,10855.08,10744.290222167969,11160.0
2025-10-15,2025-10-15 00:15:00+00:00,10773.86,10740.807800292969,11117.75
2025-10-15,2025-10-15 00:30:00+00:00,10775.7,10748.163940429688,11107.0
2025-10-15,2025-10-15 00:45:00+00:00,10865.72,10743.73797607422,11121.75
2025-10-15,2025-10-15 01:00:00+00:00,10930.67,10760.685485839844,11136.0
2025-10-15,2025-10-15 01:15:00+00:00,10932.65,10759.992797851562,11137.25
2025-10-15,2025-10-15 01:30:00+00:00,10920.69,10770.229736328123,11187.25
2025-10-15,2025-10-15 01:45:00+00:00,10938.37,10832.557434082031,11261.25
2025-10-15,2025-10-15 02:00:00+00:00,11134.04,11004.243255615234,11371.25
2025-10-15,2025-10-15 02:15:00+00:00,11210.81,11069.941009521484,11443.0
2025-10-15,2025-10-15 02:30:00+00:00,11273.97,11220.302154541016,11568.25
2025-10-15,2025-10-15 02:45:00+00:00,11425.62,11433.178649902344,11732.5
2025-10-15,2025-10-15 03:00:00+00:00,11736.9,11776.553894042969,11935.75
2025-10-15,2025-10-15 03:15:00+00:00,11952.51,11960.90187072754,12126.75
2025-10-15,2025-10-15 03:30:00+00:00,12293.58,12170.072326660156,12314.0
2025-10-15,2025-10-15 03:45:00+00:00,12659.53,12427.04037475586,12629.25
2025-10-15,2025-10-15 04:00:00+00:00,13345.86,13248.730697631836,13157.0
2025-10-15,2025-10-15 04:15:00+00:00,13948.29,13780.661422729492,13649.0
2025-10-15,2025-10-15 04:30:00+00:00,14232.3,14231.521896362305,14062.25
2025-10-15,2025-10-15 04:45:00+00:00,14577.41,14577.627349853516,14461.75
2025-10-15,2025-10-15 05:00:00+00:00,14995.06,15028.009140014648,14934.0
2025-10-15,2025-10-15 05:15:00+00:00,15279.56,15315.380458831787,15281.75
2025-10-15,2025-10-15 05:30:00+00:00,15516.85,15514.918637752531,15512.5
2025-10-15,2025-10-15 05:45:00+00:00,15612.38,15630.037887573242,15718.75
2025-10-15,2025-10-15 06:00:00+00:00,15847.37,15928.1215133667,15991.0
2025-10-15,2025-10-15 06:15:00+00:00,15971.32,16020.633850097656,16148.5
2025-10-15,2025-10-15 06:30:00+00:00,16022.77,15988.99659729004,16241.25
2025-10-15,2025-10-15 06:45:00+00:00,16033.43,15987.560791015623,16257.75
2025-10-15,2025-10-15 07:00:00+00:00,16032.43,15983.229370117188,16350.0
2025-10-15,2025-10-15 07:15:00+00:00,16073.97,15921.407775878906,16340.75
2025-10-15,2025-10-15 07:30:00+00:00,16090.37,16075.033630371094,16412.5
2025-10-15,2025-10-15 07:45:00+00:00,16214.59,16047.477722167969,16422.75
2025-10-15,2025-10-15 08:00:00+00:00,16215.53,15962.918487548828,16439.75
2025-10-15,2025-10-15 08:15:00+00:00,16263.24,16040.820892333984,16531.5
2025-10-15,2025-10-15 08:30:00+00:00,16295.75,16038.611419677734,16528.75
