issue_date,target_ts,is_holiday_or_weekend,y_true,naive,lstm_clip_p50,xgb50_p50,xgb47_p50
2026-04-07,2026-04-07 04:00:00+00:00,False,118.59,2.44,105.45023345947266,115.67440795898438,116.35675048828125
2026-04-07,2026-04-07 04:15:00+00:00,False,138.13,2.12,111.18401336669922,124.8687973022461,129.99517822265625
2026-04-07,2026-04-07 04:30:00+00:00,False,149.94,2.07,116.66507720947266,138.8562469482422,140.8029327392578
2026-04-07,2026-04-07 04:45:00+00:00,False,168.99,1.31,121.53534698486328,143.13758850097656,142.73667907714844
2026-04-07,2026-04-07 05:00:00+00:00,False,210.34,2.44,126.07137298583984,146.20118713378906,145.33726501464844
2026-04-07,2026-04-07 05:15:00+00:00,False,204.84,1.56,129.4294891357422,144.5145263671875,143.5751190185547
2026-04-07,2026-04-07 05:30:00+00:00,False,169.23,1.33,131.21058654785156,134.65283203125,140.61741638183594
2026-04-07,2026-04-07 05:45:00+00:00,False,128.64,0.0,131.81683349609375,132.43370056152344,134.8431854248047
2026-04-07,2026-04-07 06:00:00+00:00,False,198.98,-0.01,129.78179931640625,140.557373046875,139.07582092285156
2026-04-07,2026-04-07 06:15:00+00:00,False,137.87,-0.02,125.61276245117188,132.8689422607422,130.6386260986328
2026-04-07,2026-04-07 06:30:00+00:00,False,101.59,-1.01,120.031494140625,115.12361145019531,117.87300872802734
2026-04-07,2026-04-07 06:45:00+00:00,False,72.99,-2.73,113.65687561035156,103.80889892578125,104.60308837890625
2026-04-07,2026-04-07 07:00:00+00:00,False,128.73,-6.1,103.10438537597656,106.39616394042969,107.56163024902344
2026-04-07,2026-04-07 07:15:00+00:00,False,88.41,-9.95,92.99314880371094,94.91372680664062,95.12472534179688
2026-04-07,2026-04-07 07:30:00+00:00,False,71.0,-13.36,84.65321350097656,89.84701538085938,90.17970275878906
2026-04-07,2026-04-07 07:45:00+00:00,False,39.07,-15.01,77.28475952148438,78.37351989746094,80.3599853515625
2026-04-07,2026-04-07 08:00:00+00:00,False,69.3,-15.01,66.90348052978516,76.11970520019531,77.7934341430664
2026-04-07,2026-04-07 08:15:00+00:00,False,27.59,-19.98,58.58180236816406,68.32268524169922,69.21456909179688
2026-04-07,2026-04-07 08:30:00+00:00,False,2.67,-26.6,51.871429443359375,56.23360061645508,57.39409637451172
2026-04-07,2026-04-07 08:45:00+00:00,False,-0.01,-42.42,46.86949157714844,41.14564514160156,43.35736083984375
2026-04-07,2026-04-07 09:00:00+00:00,False,1.06,-41.7,39.640655517578125,31.085670471191406,34.33281326293945
2026-04-07,2026-04-07 09:15:00+00:00,False,0.0,-55.01,34.29975891113281,21.479846954345703,23.325332641601562
2026-04-07,2026-04-07 09:30:00+00:00,False,-0.09,-68.34,30.60279083251953,17.038232803344727,11.073071479797363
2026-04-07,2026-04-07 09:45:00+00:00,False,-1.0,-73.99,27.617095947265625,11.716838836669922,8.654577255249023
2026-04-07,2026-04-07 10:00:00+00:00,False,-0.2,-53.05,23.684677124023438,4.922929763793945,2.883378028869629
2026-04-07,2026-04-07 10:15:00+00:00,False,-1.99,-82.77,20.477081298828125,4.1798787117004395,-0.4775345027446747
2026-04-07,2026-04-07 10:30:00+00:00,False,-4.74,-87.42,17.95813751220703,4.385574817657471,-0.4775345027446747
2026-04-07,2026-04-07 10:45:00+00:00,False,-5.11,-94.82,15.834091186523438,1.037501573562622,-0.08677675575017929
2026-04-07,2026-04-07 11:00:00+00:00,False,-6.1,-105.25,12.950218200683594,2.9460012912750244,-1.7716631889343262
2026-04-07,2026-04-07 11:15:00+00:00,False,-9.94,-116.16,11.0133056640625,1.1653854846954346,-2.483229875564575
2026-04-07,2026-04-07 11:30:00+00:00,False,-14.06,-134.09,10.141983032226562,-0.5216811299324036,-2.1349234580993652
2026-04-07,2026-04-07 11:45:00+00:00,False,-15.05,-147.05,9.407630920410156,-1.045640468597412,-5.067415237426758
2026-04-07,2026-04-07 12:00:00+00:00,False,-15.07,-136.89,10.429428100585938,-1.9630793333053589,-5.587756633758545
2026-04-07,2026-04-07 12:15:00+00:00,False,-14.65,-127.89,10.805992126464844,-2.483358144760132,-5.428484916687012
2026-04-07,2026-04-07 12:30:00+00:00,False,-10.09,-123.06,12.057716369628906,-1.6397954225540161,-3.583857774734497
2026-04-07,2026-04-07 12:45:00+00:00,False,-5.11,-106.3,12.868972778320312,-1.0492498874664307,-3.176781415939331
2026-04-07,2026-04-07 13:00:00+00:00,False,-12.27,-114.53,16.89838409423828,2.2654874324798584,-3.4775805473327637
2026-04-07,2026-04-07 13:15:00+00:00,False,-4.3,-90.0,19.29619598388672,2.350466012954712,-2.1549744606018066
2026-04-07,2026-04-07 13:30:00+00:00,False,-0.24,-74.0,21.925018310546875,5.150597095489502,3.332857847213745
2026-04-07,2026-04-07 13:45:00+00:00,False,-0.01,-59.94,24.88066864013672,13.758991241455078,7.350721836090088
2026-04-07,2026-04-07 14:00:00+00:00,False,-1.42,-59.0,31.908706665039062,26.334087371826172,26.75676155090332
2026-04-07,2026-04-07 14:15:00+00:00,False,-0.01,-33.0,36.708045959472656,43.017215728759766,41.6466064453125
2026-04-07,2026-04-07 14:30:00+00:00,False,0.01,-15.87,42.12562561035156,52.36210632324219,53.03767013549805
2026-04-07,2026-04-07 14:45:00+00:00,False,16.62,-7.01,49.02497863769531,62.85566329956055,63.057960510253906
2026-04-07,2026-04-07 15:00:00+00:00,False,11.59,-13.29,61.74717330932617,72.94495391845703,72.8917007446289
2026-04-07,2026-04-07 15:15:00+00:00,False,69.85,-6.58,73.3021240234375,83.06201934814453,82.6276626586914
2026-04-07,2026-04-07 15:30:00+00:00,False,102.65,-3.33,85.49873352050781,91.7334976196289,90.33766174316406
2026-04-07,2026-04-07 15:45:00+00:00,False,135.52,0.76,97.58164978027344,104.02542877197266,110.36514282226562
2026-04-07,2026-04-07 16:00:00+00:00,False,91.25,0.0,111.15482330322266,103.5933837890625,107.1826400756836
2026-04-07,2026-04-07 16:15:00+00:00,False,124.79,9.99,123.00177001953125,119.10185241699219,123.78838348388672
2026-04-07,2026-04-07 16:30:00+00:00,False,140.68,73.31,133.56369018554688,127.7967758178711,136.46014404296875
2026-04-07,2026-04-07 16:45:00+00:00,False,195.26,111.2,142.49285888671875,145.99928283691406,151.74449157714844
2026-04-07,2026-04-07 17:00:00+00:00,False,148.71,93.45,149.81326293945312,144.5924835205078,147.163818359375
2026-04-07,2026-04-07 17:15:00+00:00,False,179.96,110.02,155.4490203857422,155.47540283203125,159.06259155273438
2026-04-07,2026-04-07 17:30:00+00:00,False,218.59,111.45,159.28050231933594,158.69650268554688,163.90676879882812
2026-04-07,2026-04-07 17:45:00+00:00,False,228.85,115.83,161.3708038330078,160.16384887695312,166.65499877929688
2026-04-07,2026-04-07 18:00:00+00:00,False,228.39,117.57,159.04881286621094,155.72325134277344,159.64004516601562
2026-04-07,2026-04-07 18:15:00+00:00,False,213.51,117.29,156.74415588378906,156.84637451171875,159.49398803710938
2026-04-07,2026-04-07 18:30:00+00:00,False,171.11,117.27,152.95492553710938,152.4131317138672,154.58387756347656
2026-04-07,2026-04-07 18:45:00+00:00,False,142.52,111.89,148.54261779785156,146.48388671875,145.84405517578125
2026-04-07,2026-04-07 19:00:00+00:00,False,172.55,111.08,141.40122985839844,145.4210205078125,148.00497436523438
2026-04-07,2026-04-07 19:15:00+00:00,False,145.31,111.01,135.95443725585938,141.8774871826172,145.6761474609375
2026-04-07,2026-04-07 19:30:00+00:00,False,137.21,108.59,130.8389434814453,136.92225646972656,133.95736694335938
2026-04-07,2026-04-07 19:45:00+00:00,False,120.94,106.21,125.95948028564453,129.3931427001953,125.61683654785156
2026-04-07,2026-04-07 20:00:00+00:00,False,135.5,121.5,119.51568603515625,130.06468200683594,137.67379760742188
2026-04-07,2026-04-07 20:15:00+00:00,False,129.01,117.35,114.77003479003906,128.6810760498047,132.25332641601562
2026-04-07,2026-04-07 20:30:00+00:00,False,130.55,111.76,110.5769271850586,123.13272094726562,125.08164978027344
2026-04-07,2026-04-07 20:45:00+00:00,False,120.98,104.78,106.8242416381836,121.13105773925781,123.28108215332031
2026-04-07,2026-04-07 21:00:00+00:00,False,127.88,116.59,103.55928039550781,126.43788146972656,126.7573013305664
2026-04-07,2026-04-07 21:15:00+00:00,False,117.72,110.63,101.09857177734375,114.83174896240234,116.37747955322266
2026-04-07,2026-04-07 21:30:00+00:00,False,114.54,106.81,98.87937927246094,114.4027099609375,116.03414916992188
2026-04-07,2026-04-07 21:45:00+00:00,False,112.66,101.19,96.84300994873047,110.61644744873047,113.1530990600586
2026-04-08,2026-04-07 22:00:00+00:00,False,115.57,107.54,82.39433288574219,112.60472106933594,111.90678405761719
2026-04-08,2026-04-07 22:15:00+00:00,False,108.22,107.23,85.99591064453125,109.16177368164062,112.00242614746094
2026-04-08,2026-04-07 22:30:00+00:00,False,103.78,107.19,87.7448501586914,104.08789825439453,108.72573852539062
2026-04-08,2026-04-07 22:45:00+00:00,False,101.11,103.64,88.09552001953125,102.67594146728516,104.95475769042969
2026-04-08,2026-04-07 23:00:00+00:00,False,103.93,104.28,87.62586975097656,107.28146362304688,109.23831176757812
2026-04-08,2026-04-07 23:15:00+00:00,False,103.0,101.74,86.9034423828125,102.30316162109375,104.68702697753906
2026-04-08,2026-04-07 23:30:00+00:00,False,101.59,100.63,86.02799987792969,101.80734252929688,103.44284057617188
2026-04-08,2026-04-07 23:45:00+00:00,False,100.32,98.53,85.24374389648438,98.43118286132812,98.26849365234375
2026-04-08,2026-04-08 00:00:00+00:00,False,101.98,102.44,84.19364166259766,100.77754211425781,102.51551055908203
2026-04-08,2026-04-08 00:15:00+00:00,False,100.09,101.96,84.23625946044922,98.91353607177734,100.16983795166016
2026-04-08,2026-04-08 00:30:00+00:00,False,100.37,101.25,84.34455108642578,98.10111236572266,99.08379364013672
2026-04-08,2026-04-08 00:45:00+00:00,False,100.84,100.94,84.4095687866211,99.4850845336914,99.94116973876953
2026-04-08,2026-04-08 01:00:00+00:00,False,102.32,101.96,85.01707458496094,98.68682861328125,100.02774810791016
2026-04-08,2026-04-08 01:15:00+00:00,False,102.38,101.63,85.7012710571289,99.96062469482422,103.01898956298828
2026-04-08,2026-04-08 01:30:00+00:00,False,103.94,102.24,86.4628677368164,100.57634735107422,103.36348724365234
2026-04-08,2026-04-08 01:45:00+00:00,False,105.35,103.29,87.2361831665039,102.20746612548828,106.04805755615234
2026-04-08,2026-04-08 02:00:00+00:00,False,102.32,100.28,89.14141082763672,106.59906768798828,109.69938659667969
2026-04-08,2026-04-08 02:15:00+00:00,False,104.68,103.31,90.79232788085938,107.90814971923828,109.37942504882812
2026-04-08,2026-04-08 02:30:00+00:00,False,109.38,103.5,92.71114349365234,108.24115753173828,109.68170166015625
2026-04-08,2026-04-08 02:45:00+00:00,False,113.67,113.45,94.58885192871094,107.64104461669922,110.61009216308594
2026-04-08,2026-04-08 03:00:00+00:00,False,103.84,109.39,97.36875915527344,110.11128234863281,112.30766296386719
2026-04-08,2026-04-08 03:15:00+00:00,False,112.3,109.21,100.6189956665039,114.06494903564453,117.03384399414062
2026-04-08,2026-04-08 03:30:00+00:00,False,117.89,124.0,103.71466064453125,114.40133666992188,119.4197998046875
2026-04-08,2026-04-08 03:45:00+00:00,False,133.68,128.47,107.343994140625,125.0948715209961,123.80128479003906
2026-04-08,2026-04-08 04:00:00+00:00,False,123.39,118.59,112.31060028076172,125.66578674316406,125.26657104492188
2026-04-08,2026-04-08 04:15:00+00:00,False,141.24,138.13,117.43525695800781,135.35072326660156,138.74911499023438
2026-04-08,2026-04-08 04:30:00+00:00,False,164.68,149.94,122.5554428100586,137.8813934326172,138.82736206054688
2026-04-08,2026-04-08 04:45:00+00:00,False,169.87,168.99,127.57184600830078,140.75762939453125,141.57949829101562
2026-04-08,2026-04-08 05:00:00+00:00,False,186.79,210.34,132.81654357910156,142.6600799560547,141.35342407226562
2026-04-08,2026-04-08 05:15:00+00:00,False,184.81,204.84,136.23439025878906,140.0719451904297,139.9381103515625
2026-04-08,2026-04-08 05:30:00+00:00,False,168.0,169.23,138.0291290283203,132.33131408691406,136.82110595703125
2026-04-08,2026-04-08 05:45:00+00:00,False,135.59,128.64,138.45794677734375,135.87709045410156,127.54939270019531
2026-04-08,2026-04-08 06:00:00+00:00,False,185.94,198.98,137.02268981933594,136.1232452392578,131.05194091796875
2026-04-08,2026-04-08 06:15:00+00:00,False,141.77,137.87,133.53948974609375,131.38882446289062,127.6121826171875
2026-04-08,2026-04-08 06:30:00+00:00,False,127.79,101.59,128.64901733398438,119.30267333984375,116.35930633544922
2026-04-08,2026-04-08 06:45:00+00:00,False,98.53,72.99,122.77357482910156,108.88105773925781,101.17583465576172
2026-04-08,2026-04-08 07:00:00+00:00,False,134.37,128.73,112.6029281616211,107.83077239990234,109.15853881835938
2026-04-08,2026-04-08 07:15:00+00:00,False,105.99,88.41,101.37316131591797,104.09676361083984,96.63782501220703
2026-04-08,2026-04-08 07:30:00+00:00,False,87.5,71.0,91.82442474365234,93.54340362548828,86.9700698852539
2026-04-08,2026-04-08 07:45:00+00:00,False,61.94,39.07,83.87384033203125,81.66761779785156,74.88165283203125
2026-04-08,2026-04-08 08:00:00+00:00,False,102.36,69.3,73.6344985961914,77.3348388671875,77.802001953125
2026-04-08,2026-04-08 08:15:00+00:00,False,75.99,27.59,65.26174926757812,66.72850036621094,66.105224609375
2026-04-08,2026-04-08 08:30:00+00:00,False,26.13,2.67,58.18498992919922,62.930015563964844,60.218833923339844
2026-04-08,2026-04-08 08:45:00+00:00,False,0.0,-0.01,52.328857421875,46.6752815246582,47.774375915527344
2026-04-08,2026-04-08 09:00:00+00:00,False,5.9,1.06,45.51305389404297,41.410057067871094,42.72415542602539
2026-04-08,2026-04-08 09:15:00+00:00,False,-0.01,0.0,39.59241485595703,26.737459182739258,25.210803985595703
2026-04-08,2026-04-08 09:30:00+00:00,False,-1.09,-0.09,35.263671875,17.208118438720703,14.904780387878418
2026-04-08,2026-04-08 09:45:00+00:00,False,-5.0,-1.0,31.22454071044922,9.540340423583984,7.536924839019775
2026-04-08,2026-04-08 10:00:00+00:00,False,-5.3,-0.2,26.85406494140625,10.487874031066895,7.295590877532959
2026-04-08,2026-04-08 10:15:00+00:00,False,-18.71,-1.99,23.17658233642578,4.848588943481445,2.7827165126800537
2026-04-08,2026-04-08 10:30:00+00:00,False,-21.57,-4.74,20.9239501953125,-1.655778169631958,0.6150922179222107
2026-04-08,2026-04-08 10:45:00+00:00,False,-29.73,-5.11,18.509864807128906,-2.2124345302581787,-0.7891918420791626
2026-04-08,2026-04-08 11:00:00+00:00,False,-26.72,-6.1,16.967788696289062,0.0993313193321228,-0.3502067029476166
2026-04-08,2026-04-08 11:15:00+00:00,False,-30.91,-9.94,15.241012573242188,-2.5800328254699707,-0.4095093607902527
2026-04-08,2026-04-08 11:30:00+00:00,False,-33.56,-14.06,14.814788818359375,-2.0271806716918945,-0.18780404329299927
2026-04-08,2026-04-08 11:45:00+00:00,False,-39.93,-15.05,14.347694396972656,-3.0149998664855957,-1.2026594877243042
2026-04-08,2026-04-08 12:00:00+00:00,False,-34.0,-15.07,15.184616088867188,-3.4796178340911865,-2.1519222259521484
2026-04-08,2026-04-08 12:15:00+00:00,False,-33.0,-14.65,15.127433776855469,-5.245136260986328,-2.1519222259521484
2026-04-08,2026-04-08 12:30:00+00:00,False,-29.99,-10.09,15.851890563964844,-7.902756690979004,-3.7283992767333984
2026-04-08,2026-04-08 12:45:00+00:00,False,-21.95,-5.11,16.66839599609375,-7.922848224639893,-4.012784481048584
2026-04-08,2026-04-08 13:00:00+00:00,False,-23.03,-12.27,20.88945770263672,-4.801165580749512,-10.900604248046875
2026-04-08,2026-04-08 13:15:00+00:00,False,-18.1,-4.3,23.220916748046875,-5.005763530731201,-11.581216812133789
2026-04-08,2026-04-08 13:30:00+00:00,False,-10.4,-0.24,25.53130340576172,-4.693075656890869,-8.334691047668457
2026-04-08,2026-04-08 13:45:00+00:00,False,-1.09,-0.01,28.463722229003906,6.5925798416137695,2.125903367996216
2026-04-08,2026-04-08 14:00:00+00:00,False,-5.89,-1.42,35.52088165283203,13.265053749084473,15.63672924041748
2026-04-08,2026-04-08 14:15:00+00:00,False,-0.01,-0.01,40.66534423828125,30.456998825073242,31.712181091308594
2026-04-08,2026-04-08 14:30:00+00:00,False,1.36,0.01,46.40240478515625,43.4340705871582,46.028350830078125
2026-04-08,2026-04-08 14:45:00+00:00,False,57.95,16.62,52.785728454589844,61.07061004638672,62.19010925292969
2026-04-08,2026-04-08 15:00:00+00:00,False,30.08,11.59,63.09125900268555,66.49005126953125,66.40107727050781
2026-04-08,2026-04-08 15:15:00+00:00,False,85.64,69.85,72.26268005371094,77.53094482421875,75.83234405517578
2026-04-08,2026-04-08 15:30:00+00:00,False,113.24,102.65,82.10406494140625,88.87638854980469,87.63479614257812
2026-04-08,2026-04-08 15:45:00+00:00,False,138.54,135.52,92.35882568359375,97.05029296875,97.5782241821289
2026-04-08,2026-04-08 16:00:00+00:00,False,109.9,91.25,103.00919342041016,95.43944549560547,95.51553344726562
2026-04-08,2026-04-08 16:15:00+00:00,False,126.08,124.79,112.67244720458984,114.38729095458984,117.04881286621094
2026-04-08,2026-04-08 16:30:00+00:00,False,137.92,140.68,121.81969451904297,119.36949920654297,125.34585571289062
2026-04-08,2026-04-08 16:45:00+00:00,False,163.09,195.26,129.4668731689453,143.17776489257812,136.46578979492188
2026-04-08,2026-04-08 17:00:00+00:00,False,145.95,148.71,136.8671112060547,128.92526245117188,130.8243865966797
2026-04-08,2026-04-08 17:15:00+00:00,False,167.02,179.96,142.0551300048828,141.22360229492188,136.8831024169922
2026-04-08,2026-04-08 17:30:00+00:00,False,181.67,218.59,145.22601318359375,144.10568237304688,149.74880981445312
2026-04-08,2026-04-08 17:45:00+00:00,False,185.39,228.85,146.60223388671875,144.90615844726562,147.41253662109375
2026-04-08,2026-04-08 18:00:00+00:00,False,201.01,228.39,145.15660095214844,136.0890350341797,138.5445556640625
2026-04-08,2026-04-08 18:15:00+00:00,False,163.56,213.51,142.8386993408203,136.94374084472656,136.91650390625
2026-04-08,2026-04-08 18:30:00+00:00,False,142.67,171.11,139.00894165039062,129.5566864013672,132.58340454101562
2026-04-08,2026-04-08 18:45:00+00:00,False,134.97,142.52,134.2008819580078,125.10041809082031,130.668701171875
2026-04-08,2026-04-08 19:00:00+00:00,False,154.93,172.55,126.61840057373047,129.98049926757812,128.6807861328125
2026-04-08,2026-04-08 19:15:00+00:00,False,141.68,145.31,120.68062591552734,120.02033996582031,119.8537826538086
2026-04-08,2026-04-08 19:30:00+00:00,False,134.8,137.21,114.79442596435547,120.85592651367188,119.63115692138672
2026-04-08,2026-04-08 19:45:00+00:00,False,117.0,120.94,109.31240844726562,111.73240661621094,111.27771759033203
2026-04-08,2026-04-08 20:00:00+00:00,False,127.3,135.5,102.74275970458984,116.09190368652344,112.77056121826172
2026-04-08,2026-04-08 20:15:00+00:00,False,122.59,129.01,98.05618286132812,104.37470245361328,107.14812469482422
2026-04-08,2026-04-08 20:30:00+00:00,False,121.16,130.55,93.99407958984375,103.73898315429688,104.55081939697266
2026-04-08,2026-04-08 20:45:00+00:00,False,114.52,120.98,90.30885314941406,100.68546295166016,99.86627197265625
2026-04-08,2026-04-08 21:00:00+00:00,False,117.37,127.88,85.35641479492188,99.40476989746094,97.6762466430664
2026-04-08,2026-04-08 21:15:00+00:00,False,110.95,117.72,82.1199951171875,95.9586181640625,93.92064666748047
2026-04-08,2026-04-08 21:30:00+00:00,False,107.75,114.54,79.49874877929688,95.13667297363281,92.225341796875
2026-04-08,2026-04-08 21:45:00+00:00,False,101.83,112.66,77.31370544433594,91.9173583984375,88.82232666015625
2026-04-09,2026-04-08 22:00:00+00:00,False,109.56,115.57,82.48102569580078,84.68121337890625,82.05078125
2026-04-09,2026-04-08 22:15:00+00:00,False,105.54,108.22,75.51531982421875,82.29257202148438,79.93696594238281
2026-04-09,2026-04-08 22:30:00+00:00,False,103.09,103.78,70.96340942382812,84.11827850341797,80.08631896972656
2026-04-09,2026-04-08 22:45:00+00:00,False,101.4,101.11,68.34295654296875,82.38919830322266,78.02188873291016
2026-04-09,2026-04-08 23:00:00+00:00,False,101.87,103.93,66.5963363647461,80.7030029296875,77.4579849243164
2026-04-09,2026-04-08 23:15:00+00:00,False,101.42,103.0,66.0237808227539,79.25717163085938,76.62186431884766
2026-04-09,2026-04-08 23:30:00+00:00,False,100.8,101.59,66.35430908203125,81.17906188964844,79.35101318359375
2026-04-09,2026-04-08 23:45:00+00:00,False,100.32,100.32,66.47738647460938,83.48141479492188,81.99778747558594
2026-04-09,2026-04-09 00:00:00+00:00,False,100.81,101.98,67.10092163085938,84.31681060791016,82.01783752441406
2026-04-09,2026-04-09 00:15:00+00:00,False,100.81,100.09,68.0982666015625,84.81281280517578,82.31513977050781
2026-04-09,2026-04-09 00:30:00+00:00,False,101.2,100.37,68.81558990478516,84.51555633544922,82.31513977050781
2026-04-09,2026-04-09 00:45:00+00:00,False,101.56,100.84,69.24118041992188,88.53433990478516,86.90744018554688
2026-04-09,2026-04-09 01:00:00+00:00,False,100.74,102.32,70.13200378417969,87.38883972167969,85.35911560058594
2026-04-09,2026-04-09 01:15:00+00:00,False,101.5,102.38,71.65717315673828,88.47593688964844,87.8857421875
2026-04-09,2026-04-09 01:30:00+00:00,False,101.95,103.94,72.94241333007812,90.80562591552734,89.60020446777344
2026-04-09,2026-04-09 01:45:00+00:00,False,103.26,105.35,74.58357238769531,91.80390167236328,92.37969970703125
2026-04-09,2026-04-09 02:00:00+00:00,False,99.8,102.32,77.25225830078125,94.11748504638672,93.43822479248047
2026-04-09,2026-04-09 02:15:00+00:00,False,102.4,104.68,79.59207153320312,94.68476104736328,93.2923355102539
2026-04-09,2026-04-09 02:30:00+00:00,False,105.36,109.38,81.62062072753906,96.67909240722656,95.48751831054688
2026-04-09,2026-04-09 02:45:00+00:00,False,112.84,113.67,85.75224304199219,97.67693328857422,98.54027557373047
2026-04-09,2026-04-09 03:00:00+00:00,False,105.09,103.84,90.0050048828125,100.84618377685547,102.96958923339844
2026-04-09,2026-04-09 03:15:00+00:00,False,110.32,112.3,93.51264190673828,104.54499053955078,105.7857666015625
2026-04-09,2026-04-09 03:30:00+00:00,False,119.61,117.89,95.81622314453125,104.29676818847656,104.45198822021484
2026-04-09,2026-04-09 03:45:00+00:00,False,128.47,133.68,99.4387435913086,112.62748718261719,115.4094009399414
2026-04-09,2026-04-09 04:00:00+00:00,False,118.55,123.39,104.33037567138672,116.84679412841797,117.94425964355469
2026-04-09,2026-04-09 04:15:00+00:00,False,131.63,141.24,108.71564483642578,122.97710418701172,123.37921905517578
2026-04-09,2026-04-09 04:30:00+00:00,False,142.8,164.68,113.0538330078125,130.0185089111328,126.59637451171875
2026-04-09,2026-04-09 04:45:00+00:00,False,148.2,169.87,116.84685516357422,131.5369110107422,127.68997192382812
2026-04-09,2026-04-09 05:00:00+00:00,False,156.25,186.79,121.28795623779297,137.4521484375,134.17303466796875
2026-04-09,2026-04-09 05:15:00+00:00,False,154.83,184.81,124.71849060058594,136.96728515625,131.23757934570312
2026-04-09,2026-04-09 05:30:00+00:00,False,146.39,168.0,126.2685775756836,129.0804901123047,126.15294647216797
2026-04-09,2026-04-09 05:45:00+00:00,False,128.93,135.59,127.67353057861328,122.6851806640625,121.2559585571289
2026-04-09,2026-04-09 06:00:00+00:00,False,158.75,185.94,125.54241180419922,140.43746948242188,142.23623657226562
2026-04-09,2026-04-09 06:15:00+00:00,False,135.8,141.77,124.24061584472656,126.42730712890625,127.07196044921875
2026-04-09,2026-04-09 06:30:00+00:00,False,119.69,127.79,121.3966064453125,108.52448272705078,111.22447967529297
2026-04-09,2026-04-09 06:45:00+00:00,False,98.12,98.53,117.3215103149414,95.55286407470703,95.87641906738281
2026-04-09,2026-04-09 07:00:00+00:00,False,131.7,134.37,109.25785827636719,108.19136810302734,106.06415557861328
2026-04-09,2026-04-09 07:15:00+00:00,False,108.58,105.99,101.83676147460938,91.2048110961914,88.2743148803711
2026-04-09,2026-04-09 07:30:00+00:00,False,89.56,87.5,95.34474182128906,89.86841583251953,87.954345703125
2026-04-09,2026-04-09 07:45:00+00:00,False,68.86,61.94,89.328125,84.9033203125,80.9395751953125
2026-04-09,2026-04-09 08:00:00+00:00,False,88.44,102.36,81.08880615234375,73.83130645751953,75.3602523803711
2026-04-09,2026-04-09 08:15:00+00:00,False,74.85,75.99,73.47052764892578,70.48331451416016,69.71127319335938
2026-04-09,2026-04-09 08:30:00+00:00,False,47.09,26.13,67.06253051757812,60.083213806152344,61.88340759277344
2026-04-09,2026-04-09 08:45:00+00:00,False,9.61,0.0,62.93531036376953,53.61943817138672,57.4771842956543
2026-04-09,2026-04-09 09:00:00+00:00,False,4.83,5.9,54.44036865234375,45.60055160522461,47.223609924316406
2026-04-09,2026-04-09 09:15:00+00:00,False,0.01,-0.01,47.822181701660156,34.801448822021484,37.920955657958984
2026-04-09,2026-04-09 09:30:00+00:00,False,0.0,-1.09,43.027732849121094,20.057504653930664,26.489459991455078
2026-04-09,2026-04-09 09:45:00+00:00,False,-0.01,-5.0,39.925621032714844,14.159924507141113,18.17438316345215
2026-04-09,2026-04-09 10:00:00+00:00,False,-0.01,-5.3,36.30470275878906,11.235503196716309,5.880444049835205
2026-04-09,2026-04-09 10:15:00+00:00,False,-0.1,-18.71,33.22212219238281,4.621952533721924,5.5570549964904785
2026-04-09,2026-04-09 10:30:00+00:00,False,-1.09,-21.57,30.56292724609375,-2.909950017929077,-3.0390284061431885
2026-04-09,2026-04-09 10:45:00+00:00,False,-2.92,-29.73,27.81690216064453,-5.173077583312988,-1.8945246934890747
2026-04-09,2026-04-09 11:00:00+00:00,False,-3.0,-26.72,26.888427734375,-0.5219694375991821,-2.3743906021118164
2026-04-09,2026-04-09 11:15:00+00:00,False,-5.16,-30.91,25.043228149414062,-10.819565773010254,-4.065919399261475
2026-04-09,2026-04-09 11:30:00+00:00,False,-9.96,-33.56,24.024871826171875,-10.695916175842285,-1.807580828666687
2026-04-09,2026-04-09 11:45:00+00:00,False,-13.34,-39.93,24.015182495117188,-4.608245849609375,-1.122536301612854
2026-04-09,2026-04-09 12:00:00+00:00,False,-10.25,-34.0,23.041656494140625,-7.203585624694824,-2.5664730072021484
2026-04-09,2026-04-09 12:15:00+00:00,False,-9.99,-33.0,22.80042266845703,-5.511476516723633,-2.032402992248535
2026-04-09,2026-04-09 12:30:00+00:00,False,-7.17,-29.99,22.31072998046875,-5.589674949645996,-0.5322043895721436
2026-04-09,2026-04-09 12:45:00+00:00,False,-5.14,-21.95,21.100448608398438,-6.018289566040039,-1.3737714290618896
2026-04-09,2026-04-09 13:00:00+00:00,False,-2.99,-23.03,24.698028564453125,-4.368083477020264,-1.7648556232452393
2026-04-09,2026-04-09 13:15:00+00:00,False,-1.2,-18.1,26.399490356445312,-2.0238962173461914,-2.5925211906433105
2026-04-09,2026-04-09 13:30:00+00:00,False,-0.93,-10.4,31.268966674804688,8.177407264709473,9.004223823547363
2026-04-09,2026-04-09 13:45:00+00:00,False,-0.09,-1.09,34.050689697265625,13.737175941467285,7.384400844573975
2026-04-09,2026-04-09 14:00:00+00:00,False,-0.01,-5.89,40.70989990234375,20.368379592895508,23.057010650634766
2026-04-09,2026-04-09 14:15:00+00:00,False,3.68,-0.01,44.60469055175781,33.933685302734375,28.539316177368164
2026-04-09,2026-04-09 14:30:00+00:00,False,33.41,1.36,50.996337890625,48.85420608520508,46.25932312011719
2026-04-09,2026-04-09 14:45:00+00:00,False,71.24,57.95,57.02616882324219,57.09800720214844,58.993690490722656
