issue_date,target_ts,y_true,naive,lstm_p10,lstm_p50,lstm_p90,xgb_p10,xgb_p50,xgb_p90,tfm_p10,tfm_p50,tfm_p90
2026-03-04,2026-03-04 13:15:00+00:00,58.19,53.13,30.54405975341797,77.27340698242188,102.1733627319336,46.45643615722656,64.62885284423828,87.83393859863281,31.627037048339844,50.649757385253906,71.20268249511719
2026-03-04,2026-03-04 13:30:00+00:00,79.9,78.18,33.68128204345703,80.73193359375,105.80001831054688,57.626625061035156,72.93010711669922,91.4468765258789,35.324310302734375,52.35254669189453,70.74462890625
2026-03-04,2026-03-04 13:45:00+00:00,97.16,92.25,37.437782287597656,85.3479995727539,110.95699310302734,68.19615936279297,76.09435272216797,95.73272705078125,39.074951171875,55.03943634033203,71.83607482910156
2026-03-04,2026-03-04 14:00:00+00:00,71.17,61.98,45.283294677734375,93.48800659179688,119.11942291259766,63.70207214355469,74.3347396850586,93.70684051513672,48.92369842529297,63.06014633178711,80.03251647949219
2026-03-04,2026-03-04 14:15:00+00:00,93.06,80.16,51.9334716796875,100.68017578125,127.67581176757812,71.82062530517578,78.2652359008789,95.71847534179688,56.53832244873047,69.767822265625,87.31478118896484
2026-03-04,2026-03-04 14:30:00+00:00,101.74,91.82,59.438690185546875,108.62461853027344,137.96047973632812,80.70716094970703,85.91413116455078,100.69454956054688,63.92441940307617,76.55696868896484,94.79710388183594
2026-03-04,2026-03-04 14:45:00+00:00,130.48,113.11,67.65424346923828,116.59677124023438,149.17759704589844,86.62737274169922,96.06253051757812,108.90025329589844,68.52565002441406,80.36494445800781,100.18099975585938
2026-03-04,2026-03-04 15:00:00+00:00,93.37,81.82,80.640625,126.49169158935547,161.35987854003906,82.66293334960938,97.18949890136719,111.79664611816406,78.71226501464844,90.55110168457031,113.19209289550781
2026-03-04,2026-03-04 15:15:00+00:00,115.24,98.06,88.99386596679688,135.07559204101562,175.56007385253906,94.26849365234375,105.38982391357422,122.48260498046875,86.08271789550781,100.5052261352539,127.44783020019531
2026-03-04,2026-03-04 15:30:00+00:00,137.63,115.79,97.35736083984375,142.98695373535156,189.8484344482422,100.54170989990234,116.41260528564453,142.5392608642578,94.35648345947266,111.20545959472656,141.90235900878906
2026-03-04,2026-03-04 15:45:00+00:00,202.6,161.05,105.44427490234375,150.9453125,204.916259765625,116.34928131103516,129.97531127929688,165.6604461669922,103.68778228759766,123.48873901367188,157.7738494873047
2026-03-04,2026-03-04 16:00:00+00:00,130.71,93.61,115.98509216308594,161.11351013183594,221.28109741210938,111.54004669189453,124.66536712646484,152.14027404785156,125.84043884277344,148.33399963378906,186.68275451660156
2026-03-04,2026-03-04 16:15:00+00:00,173.91,116.73,124.27875518798828,170.11038208007812,235.0603790283203,123.66204071044922,137.87989807128906,191.66493225097656,130.34310913085938,155.83905029296875,196.25262451171875
2026-03-04,2026-03-04 16:30:00+00:00,243.08,177.72,131.60235595703125,177.6784210205078,248.00616455078125,132.73031616210938,144.524658203125,208.38002014160156,131.8802032470703,158.64334106445312,199.93621826171875
2026-03-04,2026-03-04 16:45:00+00:00,429.36,246.4,137.79214477539062,183.8541717529297,259.53863525390625,140.5345458984375,173.05157470703125,266.90167236328125,132.64666748046875,159.9441375732422,201.322509765625
2026-03-04,2026-03-04 17:00:00+00:00,283.32,196.3,142.288818359375,188.61856079101562,267.7562561035156,135.35675048828125,175.58413696289062,237.32769775390625,143.5073699951172,169.81716918945312,211.20254516601562
2026-03-04,2026-03-04 17:15:00+00:00,337.19,203.42,144.829345703125,191.20376586914062,272.1901550292969,134.30319213867188,157.537353515625,232.83470153808594,144.25790405273438,169.5498046875,209.96127319335938
2026-03-04,2026-03-04 17:30:00+00:00,343.65,219.31,146.1438751220703,192.95135498046875,275.44866943359375,135.4244384765625,177.0377655029297,245.77560424804688,146.1470489501953,172.2828369140625,213.19386291503906
2026-03-04,2026-03-04 17:45:00+00:00,279.28,198.0,146.78701782226562,193.62176513671875,277.0526123046875,135.4560546875,179.22496032714844,238.33811950683594,146.35195922851562,173.03817749023438,214.9745635986328
2026-03-04,2026-03-04 18:00:00+00:00,328.64,230.04,143.81771850585938,191.4270477294922,273.5825500488281,136.62661743164062,168.28582763671875,230.6223907470703,144.2286376953125,169.4946746826172,209.84414672851562
2026-03-04,2026-03-04 18:15:00+00:00,230.1,180.27,141.2855682373047,189.08929443359375,268.87078857421875,136.2076416015625,165.80914306640625,218.80198669433594,142.53326416015625,168.2494659423828,208.9723663330078
2026-03-04,2026-03-04 18:30:00+00:00,214.09,157.69,138.65711975097656,185.68907165527344,263.04290771484375,130.52371215820312,142.0494384765625,191.9578094482422,140.25631713867188,165.61331176757812,205.22108459472656
2026-03-04,2026-03-04 18:45:00+00:00,185.68,125.48,136.12452697753906,182.54031372070312,257.555419921875,122.2225112915039,134.4043731689453,180.63002014160156,138.84642028808594,164.5827178955078,203.03250122070312
2026-03-04,2026-03-04 19:00:00+00:00,197.34,152.29,131.04798889160156,175.43698120117188,247.8956298828125,127.32926940917969,136.64015197753906,182.233154296875,129.27638244628906,152.6901397705078,185.76751708984375
2026-03-04,2026-03-04 19:15:00+00:00,172.0,138.31,126.59697723388672,169.87142944335938,238.6895751953125,121.7837142944336,132.2116241455078,172.749267578125,124.88999938964844,147.30300903320312,179.3082733154297
2026-03-04,2026-03-04 19:30:00+00:00,159.29,122.71,122.70995330810547,164.566162109375,229.8897247314453,117.5149154663086,127.72128295898438,169.78213500976562,121.19617462158203,142.2234649658203,173.86026000976562
2026-03-04,2026-03-04 19:45:00+00:00,150.81,113.59,119.38410949707031,159.49966430664062,221.44081115722656,111.48973846435547,120.60321044921875,150.04446411132812,117.86531066894531,137.52134704589844,167.59976196289062
2026-03-04,2026-03-04 20:00:00+00:00,171.64,125.49,113.48271942138672,150.77566528320312,210.5362548828125,112.39081573486328,122.87565612792969,160.0391387939453,108.89591217041016,124.95671081542969,149.4683837890625
2026-03-04,2026-03-04 20:15:00+00:00,158.39,119.73,108.74197387695312,144.55770874023438,199.82382202148438,109.81832122802734,119.89006042480469,152.29588317871094,106.10037231445312,120.03194427490234,142.9110565185547
2026-03-04,2026-03-04 20:30:00+00:00,147.04,115.76,105.03816223144531,138.99066162109375,190.24134826660156,104.65055847167969,113.642333984375,140.2904510498047,103.35791015625,115.9374008178711,137.93751525878906
2026-03-04,2026-03-04 20:45:00+00:00,130.44,103.74,102.10531616210938,133.9647216796875,181.5748291015625,96.172119140625,106.45600128173828,135.22743225097656,100.50711822509766,112.85090637207031,134.34764099121094
2026-03-04,2026-03-04 21:00:00+00:00,157.04,122.36,97.04163360595703,127.24430847167969,171.4281768798828,102.03519439697266,111.93966674804688,140.4808807373047,93.93635559082031,106.33441162109375,125.29312133789062
2026-03-04,2026-03-04 21:15:00+00:00,149.48,112.45,93.93689727783203,122.70138549804688,163.30804443359375,97.9302978515625,105.90753936767578,135.24412536621094,91.32333374023438,103.67422485351562,122.0788803100586
2026-03-04,2026-03-04 21:30:00+00:00,139.13,108.1,91.24967956542969,118.4132080078125,155.83860778808594,93.22123718261719,102.36675262451172,125.06668090820312,88.53512573242188,100.01010131835938,117.1519775390625
2026-03-04,2026-03-04 21:45:00+00:00,123.31,102.37,88.99560546875,114.47286224365234,149.1012420654297,89.89213562011719,98.74562072753906,118.40692138671875,86.8231201171875,97.85340118408203,114.0824203491211
2026-03-04,2026-03-04 22:00:00+00:00,140.0,112.06,84.88519287109375,109.04000091552734,140.45729064941406,94.40988159179688,99.97587585449219,118.16912841796875,83.71821594238281,94.9976577758789,109.5902328491211
2026-03-04,2026-03-04 22:15:00+00:00,131.9,104.52,81.9527816772461,105.4677734375,134.3536376953125,90.93429565429688,98.93653869628906,116.77197265625,82.48417663574219,93.38040161132812,106.93185424804688
2026-03-04,2026-03-04 22:30:00+00:00,119.13,104.21,79.24588775634766,102.34264373779297,129.00189208984375,90.10871887207031,99.5440673828125,113.42455291748047,81.18199157714844,91.43019104003906,103.87870788574219
2026-03-04,2026-03-04 22:45:00+00:00,108.2,97.99,76.77542877197266,99.41605377197266,124.35578155517578,82.14640045166016,94.69589233398438,111.56873321533203,79.84099578857422,89.75341796875,101.5149917602539
2026-03-05,2026-03-04 23:00:00+00:00,132.01,139.94,76.342529296875,95.4981689453125,118.044189453125,91.26506042480469,100.97889709472656,110.033447265625,87.32064819335938,100.29589080810547,117.27001190185547
2026-03-05,2026-03-04 23:15:00+00:00,114.61,132.3,73.66896057128906,98.86076354980469,119.37574768066406,87.02406311035156,98.33769989013672,106.6493148803711,85.96836853027344,98.82821655273438,115.268798828125
2026-03-05,2026-03-04 23:30:00+00:00,110.24,126.56,73.25914001464844,100.16681671142578,119.62621307373047,85.40583801269531,98.52378845214844,105.32369232177734,85.35823822021484,97.94351196289062,113.30804443359375
2026-03-05,2026-03-04 23:45:00+00:00,109.08,117.24,73.25909423828125,99.84628295898438,118.89898681640625,79.3375244140625,97.5759506225586,102.20327758789062,85.54558563232422,98.04058837890625,111.8239517211914
2026-03-05,2026-03-05 00:00:00+00:00,111.79,135.58,71.49305725097656,97.8592758178711,117.42591857910156,85.18595123291016,95.60769653320312,101.70609283447266,84.80419921875,98.02340698242188,109.40351867675781
2026-03-05,2026-03-05 00:15:00+00:00,109.93,127.43,70.70714569091797,96.2794189453125,116.11505126953125,79.61811828613281,94.93537139892578,101.45201110839844,84.63008117675781,98.38701629638672,108.88031005859375
2026-03-05,2026-03-05 00:30:00+00:00,109.2,125.13,70.16925048828125,94.76316833496094,114.83369445800781,79.61811828613281,94.99305725097656,101.22979736328125,83.62251281738281,97.97115325927734,108.59024810791016
2026-03-05,2026-03-05 00:45:00+00:00,108.81,123.15,69.75728607177734,93.41864013671875,113.67436981201172,76.8529052734375,94.79821014404297,101.22979736328125,82.66444396972656,97.39327239990234,108.42889404296875
2026-03-05,2026-03-05 01:00:00+00:00,109.51,127.11,69.04057312011719,92.36723327636719,113.07394409179688,79.84037780761719,94.38780975341797,103.1769027709961,81.46351623535156,96.72245025634766,107.31059265136719
2026-03-05,2026-03-05 01:15:00+00:00,109.44,125.79,68.56068420410156,91.6923599243164,112.47476959228516,79.75814819335938,93.98187255859375,104.01879119873047,81.15130615234375,96.60209655761719,106.95658111572266
2026-03-05,2026-03-05 01:30:00+00:00,109.26,124.98,68.23487854003906,91.2187728881836,111.93392181396484,79.71121215820312,93.98187255859375,104.5788803100586,81.01457214355469,97.03348541259766,107.15282440185547
2026-03-05,2026-03-05 01:45:00+00:00,108.84,123.41,67.9340591430664,90.80474853515625,111.42897033691406,79.29637145996094,93.98187255859375,104.57774353027344,80.56306457519531,96.96416473388672,107.05040740966797
2026-03-05,2026-03-05 02:00:00+00:00,108.79,124.81,68.14958190917969,91.56491088867188,112.26336669921875,79.72673034667969,93.74434661865234,104.73994445800781,79.79263305664062,96.71360778808594,106.84307861328125
2026-03-05,2026-03-05 02:15:00+00:00,108.5,124.73,68.64116668701172,92.37787628173828,113.03487396240234,79.53710174560547,93.78187561035156,103.16188049316406,78.73124694824219,95.30067443847656,105.27588653564453
2026-03-05,2026-03-05 02:30:00+00:00,108.81,124.67,69.0659408569336,93.07664489746094,113.68212127685547,79.95549011230469,93.12643432617188,101.12196350097656,77.50346374511719,93.74800872802734,102.90617370605469
2026-03-05,2026-03-05 02:45:00+00:00,109.04,124.73,69.73246002197266,93.95674896240234,114.46351623535156,76.22425079345703,92.23522186279297,101.76575469970703,77.84002685546875,93.68850708007812,102.01053619384766
2026-03-05,2026-03-05 03:00:00+00:00,109.69,124.74,72.11183166503906,96.37722778320312,116.5179443359375,77.30970001220703,92.29878997802734,102.21451568603516,80.1023941040039,95.76651000976562,103.96690368652344
2026-03-05,2026-03-05 03:15:00+00:00,110.23,125.08,73.43743896484375,97.9840087890625,118.26697540283203,80.0614013671875,92.43305206298828,101.79905700683594,81.27024841308594,96.58587646484375,105.28103637695312
2026-03-05,2026-03-05 03:30:00+00:00,109.95,130.54,74.7249755859375,99.65020751953125,119.97882843017578,80.48635864257812,92.45314025878906,105.70674896240234,82.18517303466797,97.39710998535156,107.54502868652344
2026-03-05,2026-03-05 03:45:00+00:00,114.38,132.45,76.27032470703125,101.63345336914062,122.00499725341797,88.04566192626953,100.56723022460938,117.16230010986328,83.31051635742188,98.55044555664062,110.64939880371094
2026-03-05,2026-03-05 04:00:00+00:00,108.6,124.28,79.02969360351562,105.00495147705078,126.47021484375,79.17242431640625,94.55239868164062,110.34172821044922,85.80020141601562,100.78705596923828,114.39059448242188
2026-03-05,2026-03-05 04:15:00+00:00,112.12,131.94,81.04409790039062,107.9173355102539,129.64732360839844,84.14322662353516,98.51844787597656,116.4715347290039,87.80286407470703,101.55288696289062,115.9580078125
2026-03-05,2026-03-05 04:30:00+00:00,137.71,140.22,83.02507019042969,110.93372344970703,132.9165496826172,90.98271179199219,99.22723388671875,118.38630676269531,91.47036743164062,104.32023620605469,118.9549331665039
2026-03-05,2026-03-05 04:45:00+00:00,149.3,168.2,85.25067138671875,114.35372161865234,136.6911163330078,101.29617309570312,109.54159545898438,127.90877532958984,94.98207092285156,108.72877502441406,123.8684310913086
2026-03-05,2026-03-05 05:00:00+00:00,127.73,137.03,90.24468994140625,120.08140563964844,143.5012969970703,92.70269775390625,105.74124908447266,126.65314483642578,102.6623306274414,117.9802017211914,135.45567321777344
2026-03-05,2026-03-05 05:15:00+00:00,154.25,151.57,93.46247100830078,125.04407501220703,149.55935668945312,104.89134216308594,115.98131561279297,142.45672607421875,106.04243469238281,122.0823974609375,140.53799438476562
2026-03-05,2026-03-05 05:30:00+00:00,166.64,211.28,96.34283447265625,129.95404052734375,155.670654296875,108.79109191894531,124.37641143798828,148.80340576171875,109.32949829101562,125.70035552978516,144.58880615234375
2026-03-05,2026-03-05 05:45:00+00:00,168.93,301.31,98.92654418945312,134.69918823242188,161.81430053710938,120.8138427734375,141.26336669921875,169.8172607421875,112.44388580322266,129.1417694091797,147.8287353515625
2026-03-05,2026-03-05 06:00:00+00:00,205.1,330.86,103.95956420898438,140.32073974609375,169.18511962890625,120.91793823242188,134.0486602783203,164.31068420410156,118.12052917480469,134.98965454101562,155.060546875
2026-03-05,2026-03-05 06:15:00+00:00,190.58,335.18,105.90957641601562,143.92442321777344,174.3916015625,120.45985412597656,133.93850708007812,161.32943725585938,120.4499282836914,136.42498779296875,156.1583709716797
2026-03-05,2026-03-05 06:30:00+00:00,160.0,226.14,106.59732055664062,146.1645050048828,177.73153686523438,118.09375,133.45318603515625,159.72776794433594,121.79896545410156,136.32020568847656,155.74813842773438
2026-03-05,2026-03-05 06:45:00+00:00,146.5,177.76,106.1121826171875,147.09725952148438,179.32498168945312,114.69356536865234,130.8560791015625,150.7481231689453,120.99063873291016,135.64865112304688,156.3529815673828
2026-03-05,2026-03-05 07:00:00+00:00,176.43,294.22,106.4685287475586,146.80111694335938,178.97377014160156,113.38153076171875,135.44827270507812,163.0608367919922,117.951416015625,132.89019775390625,156.49368286132812
2026-03-05,2026-03-05 07:15:00+00:00,149.94,204.5,103.52003479003906,144.42727661132812,176.31809997558594,112.96537780761719,125.5738296508789,144.6693572998047,113.98896789550781,129.00595092773438,153.63616943359375
2026-03-05,2026-03-05 07:30:00+00:00,130.51,151.67,99.1583023071289,140.35726928710938,170.97412109375,100.40882873535156,117.12114715576172,128.8805389404297,108.8332748413086,124.30904388427734,147.6202850341797
2026-03-05,2026-03-05 07:45:00+00:00,100.44,123.0,93.68172454833984,134.64193725585938,163.2144317626953,81.70618438720703,94.17858123779297,109.58977508544922,102.71885681152344,119.28651428222656,139.781494140625
2026-03-05,2026-03-05 08:00:00+00:00,129.17,211.29,85.54776000976562,125.47115325927734,151.10470581054688,94.55778503417969,104.17005920410156,128.4326934814453,90.61843872070312,108.99146270751953,126.38533020019531
2026-03-05,2026-03-05 08:15:00+00:00,99.11,148.65,76.97830200195312,116.71017456054688,139.96128845214844,80.24202728271484,93.82128143310547,107.71759033203125,85.5223388671875,104.6773910522461,121.23096466064453
2026-03-05,2026-03-05 08:30:00+00:00,89.24,134.22,69.3341293334961,109.33248901367188,129.84596252441406,67.691650390625,86.06784057617188,101.82170104980469,80.70980072021484,99.99078369140625,116.82913208007812
2026-03-05,2026-03-05 08:45:00+00:00,70.85,108.88,62.544158935546875,102.66063690185547,120.46421813964844,60.597442626953125,78.19609069824219,99.5906982421875,75.3979721069336,95.16879272460938,111.84957122802734
2026-03-05,2026-03-05 09:00:00+00:00,94.41,137.81,51.442359924316406,94.42133331298828,110.29515075683594,56.513267517089844,82.61974334716797,105.06053161621094,64.02545166015625,84.08450317382812,101.1912841796875
2026-03-05,2026-03-05 09:15:00+00:00,71.0,117.03,43.55389404296875,87.53943634033203,102.73164367675781,54.32984161376953,75.24415588378906,97.58419799804688,56.717308044433594,78.56396484375,95.3466796875
2026-03-05,2026-03-05 09:30:00+00:00,59.95,104.9,37.482139587402344,81.67698669433594,95.8896484375,44.48444747924805,66.55828094482422,89.61717987060547,49.09400939941406,72.443115234375,90.23229217529297
2026-03-05,2026-03-05 09:45:00+00:00,31.22,81.93,32.86639404296875,77.54425048828125,90.75396728515625,26.137928009033203,61.70585632324219,84.36418151855469,43.863059997558594,67.94429779052734,87.08088684082031
2026-03-05,2026-03-05 10:00:00+00:00,56.78,102.48,22.073822021484375,71.66474914550781,86.45635986328125,26.942201614379883,53.58720779418945,81.66876983642578,34.11791229248047,56.59822082519531,80.57814025878906
2026-03-05,2026-03-05 10:15:00+00:00,25.59,81.0,16.656593322753906,66.37049865722656,82.23762512207031,15.354535102844238,46.9639778137207,76.01068115234375,28.33098602294922,50.36814880371094,75.19480895996094
2026-03-05,2026-03-05 10:30:00+00:00,9.45,77.48,12.761611938476562,61.651832580566406,78.10833740234375,14.421555519104004,41.881752014160156,71.915283203125,22.5277099609375,44.569557189941406,68.67402648925781
2026-03-05,2026-03-05 10:45:00+00:00,0.0,52.23,9.700874328613281,57.68053436279297,74.41061401367188,5.418142318725586,39.75554656982422,70.24700164794922,19.03594970703125,42.174896240234375,64.43241882324219
2026-03-05,2026-03-05 11:00:00+00:00,8.49,69.97,5.3437347412109375,53.219520568847656,71.01748657226562,3.71182918548584,33.730979919433594,68.45834350585938,15.212371826171875,39.23577117919922,61.552696228027344
2026-03-05,2026-03-05 11:15:00+00:00,0.0,39.99,2.4792938232421875,48.772125244140625,67.7884521484375,-1.5567939281463623,25.1505126953125,64.73880004882812,13.45849609375,37.8369140625,61.31700897216797
2026-03-05,2026-03-05 11:30:00+00:00,0.0,34.9,0.42142486572265625,45.373046875,65.04457092285156,-3.7663631439208984,21.49468231201172,64.73880004882812,11.266799926757812,35.45098114013672,60.67832565307617
2026-03-05,2026-03-05 11:45:00+00:00,0.0,25.12,-1.0170669555664062,42.98033142089844,62.891029357910156,-6.969533443450928,18.897972106933594,63.16904830932617,8.771392822265625,32.513099670410156,59.168907165527344
2026-03-05,2026-03-05 12:00:00+00:00,0.0,31.75,-1.3330230712890625,42.64409637451172,62.737998962402344,-3.6722917556762695,16.49677276611328,62.93876266479492,6.682044982910156,30.09612274169922,57.26737976074219
2026-03-05,2026-03-05 12:15:00+00:00,0.0,26.92,-1.36737060546875,41.851234436035156,62.61595916748047,-7.151536464691162,18.123340606689453,63.16904830932617,5.769004821777344,29.749771118164062,56.46730041503906
2026-03-05,2026-03-05 12:30:00+00:00,1.28,33.39,-0.9326095581054688,41.655250549316406,62.80093765258789,-5.413705348968506,18.553905487060547,63.16904830932617,6.252174377441406,31.08264923095703,57.11504364013672
2026-03-05,2026-03-05 12:45:00+00:00,10.02,39.84,-0.06272125244140625,42.47637939453125,63.7081298828125,-4.816262722015381,19.51049041748047,64.73880004882812,7.762977600097656,33.088897705078125,58.885833740234375
2026-03-05,2026-03-05 13:00:00+00:00,10.08,26.37,4.11968994140625,46.19194793701172,66.421142578125,-1.2495393753051758,25.716312408447266,65.73403930664062,11.675430297851562,36.25517272949219,61.682064056396484
2026-03-05,2026-03-05 13:15:00+00:00,32.29,58.19,7.06591796875,49.822235107421875,70.24465942382812,3.6622672080993652,35.03651809692383,70.24700164794922,16.084266662597656,39.18385314941406,64.48951721191406
2026-03-05,2026-03-05 13:30:00+00:00,39.86,79.9,10.690269470214844,54.67668151855469,75.19146728515625,8.547579765319824,45.86796569824219,77.85917663574219,22.799072265625,44.33306121826172,68.19717407226562
2026-03-05,2026-03-05 13:45:00+00:00,73.11,97.16,15.009109497070312,60.4244384765625,81.06787109375,16.030614852905273,51.458499908447266,81.71382904052734,30.409500122070312,50.97370147705078,71.91229248046875
2026-03-05,2026-03-05 14:00:00+00:00,58.43,71.17,24.690162658691406,70.54337310791016,90.11236572265625,40.6711540222168,63.821449279785156,85.70331573486328,45.294715881347656,65.32122039794922,81.471435546875
2026-03-05,2026-03-05 14:15:00+00:00,86.53,93.06,32.568382263183594,80.09291076660156,100.54296875,50.56443405151367,69.61095428466797,95.75239562988281,54.679656982421875,73.82539367675781,89.85786437988281
2026-03-05,2026-03-05 14:30:00+00:00,96.65,101.74,41.32988739013672,91.0399398803711,112.82762145996094,67.53435516357422,77.8570785522461,100.21318054199219,65.02790832519531,82.81863403320312,100.12763977050781
2026-03-05,2026-03-05 14:45:00+00:00,118.4,130.48,50.85029602050781,102.0597152709961,125.9350357055664,79.61595153808594,89.75372314453125,106.92207336425781,72.0606918334961,88.61023712158203,107.68778991699219
2026-03-05,2026-03-05 15:00:00+00:00,90.3,93.37,65.3553466796875,115.91911315917969,141.58155822753906,69.6008529663086,86.04443359375,102.04496765136719,85.56182861328125,100.28042602539062,122.09304809570312
2026-03-05,2026-03-05 15:15:00+00:00,120.39,115.24,76.8232421875,128.20645141601562,157.42904663085938,87.18247985839844,96.81116485595703,106.82927703857422,90.06961059570312,105.25692749023438,128.6412353515625
2026-03-05,2026-03-05 15:30:00+00:00,144.53,137.63,87.61167907714844,140.34764099121094,173.74795532226562,93.61293029785156,109.67903137207031,124.93408966064453,97.91838836669922,113.70938873291016,139.3758544921875
2026-03-05,2026-03-05 15:45:00+00:00,195.78,202.6,97.60675811767578,151.0788116455078,189.2347412109375,106.3959732055664,121.31621551513672,149.864501953125,104.7769546508789,121.4173812866211,148.6094207763672
2026-03-05,2026-03-05 16:00:00+00:00,127.89,130.71,108.32176208496094,161.99978637695312,203.47984313964844,94.94338989257812,103.3126449584961,137.97178649902344,122.9495620727539,142.19586181640625,172.86021423339844
2026-03-05,2026-03-05 16:15:00+00:00,158.28,173.91,116.12278747558594,170.2874755859375,216.31802368164062,106.73910522460938,121.39408111572266,149.43235778808594,125.64915466308594,146.35305786132812,178.04795837402344
2026-03-05,2026-03-05 16:30:00+00:00,190.36,243.08,122.66397857666016,176.96253967285156,227.71481323242188,114.97528839111328,124.81426239013672,161.90139770507812,127.14198303222656,148.8459014892578,181.00169372558594
2026-03-05,2026-03-05 16:45:00+00:00,244.97,429.36,128.07366943359375,182.04173278808594,237.26593017578125,120.42769622802734,129.2511444091797,172.71963500976562,127.58735656738281,149.46786499023438,181.340576171875
2026-03-05,2026-03-05 17:00:00+00:00,230.09,283.32,131.54849243164062,184.92864990234375,242.53662109375,113.96611785888672,124.02942657470703,169.13790893554688,137.7512969970703,157.74378967285156,189.88143920898438
2026-03-05,2026-03-05 17:15:00+00:00,202.27,337.19,133.69143676757812,185.70974731445312,245.48410034179688,114.89852142333984,123.25373077392578,169.69378662109375,135.48019409179688,154.80889892578125,184.74867248535156
2026-03-05,2026-03-05 17:30:00+00:00,176.93,343.65,134.45802307128906,184.8607940673828,246.41299438476562,115.2583236694336,126.09857940673828,169.70895385742188,132.11708068847656,152.572265625,181.63973999023438
2026-03-05,2026-03-05 17:45:00+00:00,158.79,279.28,134.15478515625,182.75897216796875,245.49244689941406,122.74402618408203,132.65431213378906,168.497314453125,129.27740478515625,150.53273010253906,180.67529296875
2026-03-05,2026-03-05 18:00:00+00:00,199.15,328.64,130.4298095703125,177.28814697265625,239.6102752685547,124.111083984375,131.37112426757812,171.2830810546875,126.7989273071289,147.37045288085938,177.12356567382812
2026-03-05,2026-03-05 18:15:00+00:00,165.86,230.1,126.94779968261719,172.31008911132812,233.59716796875,117.69459533691406,129.71336364746094,164.45855712890625,123.92268371582031,144.7755889892578,174.50135803222656
2026-03-05,2026-03-05 18:30:00+00:00,152.89,214.09,123.24303436279297,166.96194458007812,227.32064819335938,110.85420227050781,126.84834289550781,148.11688232421875,121.3989486694336,141.99774169921875,170.45082092285156
2026-03-05,2026-03-05 18:45:00+00:00,142.1,185.68,119.57846069335938,161.38693237304688,220.74078369140625,101.18819427490234,108.71253967285156,133.27175903320312,117.9378662109375,137.7666778564453,164.04920959472656
2026-03-05,2026-03-05 19:00:00+00:00,149.04,197.34,113.50846862792969,153.931884765625,211.51016235351562,104.50850677490234,114.1121597290039,135.15501403808594,110.13111877441406,128.97879028320312,151.58279418945312
2026-03-05,2026-03-05 19:15:00+00:00,135.92,172.0,109.04771423339844,148.05709838867188,203.64450073242188,99.90239715576172,111.15522003173828,125.83120727539062,105.64482116699219,124.03430938720703,146.21995544433594
2026-03-05,2026-03-05 19:30:00+00:00,131.82,159.29,105.16321563720703,142.50982666015625,196.26431274414062,94.04708862304688,108.52473449707031,118.12107849121094,102.85352325439453,121.04689025878906,143.19979858398438
2026-03-05,2026-03-05 19:45:00+00:00,124.2,150.81,101.81584930419922,137.28182983398438,189.2607421875,89.35604858398438,100.75129699707031,109.58187103271484,100.30519104003906,117.32485961914062,138.69854736328125
2026-03-05,2026-03-05 20:00:00+00:00,145.9,171.64,96.48760223388672,130.95846557617188,180.96502685546875,94.24528503417969,102.30203247070312,111.45362091064453,94.1563720703125,109.74897766113281,127.904296875
2026-03-05,2026-03-05 20:15:00+00:00,138.09,158.39,93.13961791992188,126.2861099243164,174.1156463623047,92.22183227539062,98.569580078125,110.7061996459961,92.55733489990234,107.8898696899414,125.00408172607422
2026-03-05,2026-03-05 20:30:00+00:00,126.68,147.04,90.38519287109375,122.0244369506836,167.76510620117188,87.64065551757812,93.12709045410156,107.81815338134766,91.28453826904297,107.07434844970703,123.56222534179688
2026-03-05,2026-03-05 20:45:00+00:00,111.69,130.44,88.11846923828125,118.0813980102539,161.79380798339844,82.02836608886719,88.14457702636719,102.28958129882812,89.67213439941406,106.20307922363281,122.45563507080078
2026-03-05,2026-03-05 21:00:00+00:00,136.58,157.04,84.57896423339844,113.09397888183594,154.76690673828125,90.56330871582031,97.99947357177734,109.6185073852539,85.52546691894531,102.63710021972656,118.58953857421875
2026-03-05,2026-03-05 21:15:00+00:00,130.34,149.48,82.45906066894531,110.2336196899414,149.69143676757812,86.8490982055664,94.30913543701172,106.23912048339844,84.62596130371094,101.000732421875,117.6303939819336
2026-03-05,2026-03-05 21:30:00+00:00,128.27,139.13,80.61397552490234,107.47534942626953,144.84925842285156,84.30966186523438,91.04512023925781,103.84999084472656,83.52902221679688,99.26119995117188,115.23966979980469
2026-03-05,2026-03-05 21:45:00+00:00,125.38,123.31,79.07795715332031,104.82735443115234,140.2592010498047,77.67605590820312,88.23833465576172,101.88552856445312,82.94103240966797,98.26893615722656,113.44498443603516
2026-03-05,2026-03-05 22:00:00+00:00,128.68,140.0,76.39523315429688,99.96591186523438,133.9757843017578,86.05097961425781,92.48963165283203,106.00990295410156,80.84858703613281,96.64469909667969,110.04425811767578
2026-03-05,2026-03-05 22:15:00+00:00,121.79,131.9,74.13126373291016,97.56102752685547,129.58399963378906,82.3561782836914,87.68173217773438,101.8560562133789,80.65225219726562,96.32840728759766,109.40711975097656
2026-03-05,2026-03-05 22:30:00+00:00,118.33,119.13,72.19703674316406,95.47999572753906,125.5934066772461,78.81505584716797,89.3140869140625,103.37449645996094,80.03282165527344,95.47260284423828,108.70484161376953
